Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Keluaran,12,42,Keluaran 12:42,هِيَ لَيْلَةٌ تُحْفَظُ لِلرَّبِّ لِإِخْرَاجِهِ إِيَّاهُمْ مِنْ أَرْضِ مِصْرَ. هَذِهِ ٱللَّيْلَةُ هِيَ لِلرَّبِّ. تُحْفَظُ مِنْ جَمِيعِ بَنِي إِسْرَائِيلَ فِي أَجْيَالِهِمْ.,"Ini adalah malam yang harus diperingati bagi TUHAN karena telah membawa mereka keluar dari tanah Mesir. Malam ini adalah malam bagi TUHAN, untuk diperingati oleh seluruh keturunan Israel, turun-temurun.",Malam itu adalah malam yang harus diperingati bagi ALLAH karena Ia telah membawa mereka keluar dari Tanah Mesir. Itulah malam yang harus diperingati oleh seluruh bani Israil bagi ALLAH turun-temurun.,
Keluaran,12,43,Keluaran 12:43,وَقَالَ ٱلرَّبُّ لِمُوسَى وَهَارُونَ: «هَذِهِ فَرِيضَةُ ٱلْفِصْحِ: كُلُّ ٱبْنِ غَرِيبٍ لَا يَأْكُلُ مِنْهُ.,"TUHAN berfirman kepada Musa dan Harun, “Inilah peraturan tentang Pesakh: Orang asing tidak boleh memakannya,","ALLAH berfirman kepada Musa dan Harun, “Inilah ketetapan mengenai kurban Paskah: Tidak satu orang asing pun boleh memakannya.",
Keluaran,12,44,Keluaran 12:44,وَلَكِنْ كُلُّ عَبْدِ رَجُلٍ مُبْتَاعٍ بِفِضَّةٍ تَخْتِنُهُ ثُمَّ يَأْكُلُ مِنْهُ.,"tetapi setiap budak yang dibeli dengan uang, setelah kamu menyunatnya, mereka boleh memakannya.",Setiap budak yang dibeli dengan uang baru boleh memakannya setelah kamu mengkhitan dia.,
Keluaran,12,45,Keluaran 12:45,ٱلنَّزِيلُ وَٱلْأَجِيرُ لَا يَأْكُلَانِ مِنْهُ.,Orang asing dan orang upahan tidak boleh memakannya.,Sedangkan perantau dan orang upahan tidak boleh memakannya.,
Keluaran,12,46,Keluaran 12:46,فِي بَيْتٍ وَاحِدٍ يُؤْكَلُ. لَا تُخْرِجْ مِنَ ٱللَّحْمِ مِنَ ٱلْبَيْتِ إِلَى خَارِجٍ، وَعَظْمًا لَا تَكْسِرُوا مِنْهُ.,"Itu harus dimakan di dalam rumah, kamu tidak boleh membawa daging itu keluar dari rumah, dan satu pun tulangnya tidak boleh kamu patahkan.","Kurban Paskah itu harus dimakan dalam satu rumah. Kamu tidak boleh membawa sedikit pun dari daging itu ke luar rumah. Selain itu, satu tulang pun tidak boleh kamu patahkan.",
Keluaran,12,47,Keluaran 12:47,كُلُّ جَمَاعَةِ إِسْرَائِيلَ يَصْنَعُونَهُ.,Seluruh jemaat Israel harus melaksanakannya.,Seluruh jemaah Israil harus merayakannya.,
Keluaran,12,48,Keluaran 12:48,وَإِذَا نَزَلَ عِنْدَكَ نَزِيلٌ وَصَنَعَ فِصْحًا لِلرَّبِّ، فَلْيُخْتَنْ مِنْهُ كُلُّ ذَكَرٍ، ثُمَّ يَتَقَدَّمُ لِيَصْنَعَهُ، فَيَكُونُ كَمَوْلُودِ ٱلْأَرْضِ. وَأَمَّا كُلُّ أَغْلَفَ فَلَا يَأْكُلُ مِنْهُ.,"Jika ada orang asing yang tinggal sementara denganmu dan ingin merayakan Pesakh bagi TUHAN, setiap laki-laki dari mereka harus disunat. Setelah itu, mereka boleh datang untuk merayakannya dan dia akan menjadi seperti yang lahir di negeri itu. Orang yang tidak bersunat tidak boleh memakannya.","Apabila seorang pendatang yang tinggal di tengah-tengah kamu mau merayakan Paskah juga bagi ALLAH, maka semua laki-laki yang ada bersamanya harus dikhitan dahulu. Setelah itu, barulah ia boleh datang untuk merayakannya. Ia akan dianggap sama dengan warga asli. Tetapi, semua orang yang tak berkhitan tidak boleh memakannya.",
Keluaran,12,49,Keluaran 12:49,تَكُونُ شَرِيعَةٌ وَاحِدَةٌ لِمَوْلُودِ ٱلْأَرْضِ وَلِلنَّزِيلِ ٱلنَّازِلِ بَيْنَكُمْ».,Satu hukum ini berlaku bagi semua penduduk asli dan bagi orang asing yang tinggal sementara di tengah-tengah kamu.”,Satu hukum berlaku bagi warga Israil dan bagi pendatang yang tinggal di tengah-tengah kamu.”,
Keluaran,12,50,Keluaran 12:50,فَفَعَلَ جَمِيعُ بَنِي إِسْرَائِيلَ كَمَا أَمَرَ ٱلرَّبُّ مُوسَى وَهَارُونَ. هَكَذَا فَعَلُوا.,"Demikianlah seluruh keturunan Israel melaksanakannya, sebagaimana yang telah TUHAN perintahkan kepada Musa dan Harun, demikianlah mereka melaksanakannya.",Seluruh bani Israil pun melaksanakan apa yang diperintahkan ALLAH kepada Musa dan Harun.,
Keluaran,12,51,Keluaran 12:51,وَكَانَ فِي ذَلِكَ ٱلْيَوْمِ عَيْنِهِ أَنَّ ٱلرَّبَّ أَخْرَجَ بَنِي إِسْرَائِيلَ مِنْ أَرْضِ مِصْرَ بِحَسَبِ أَجْنَادِهِمْ.,"Pada hari itu juga, TUHAN membawa orang Israel keluar dari tanah Mesir menurut kelompok-kelompoknya.",Tepat pada hari itu ALLAH membawa bani Israil keluar dari Tanah Mesir menurut rombongan-rombongannya.,
Keluaran,13,1,Keluaran 13:1,وَكَلَّمَ ٱلرَّبُّ مُوسَى قَائِلًا:,"Kemudian, TUHAN berfirman kepada Musa,","ALLAH berfirman kepada Musa demikian,",
Keluaran,13,2,Keluaran 13:2,«قَدِّسْ لِي كُلَّ بِكْرٍ، كُلَّ فَاتِحِ رَحِمٍ مِنْ بَنِي إِسْرَائِيلَ، مِنَ ٱلنَّاسِ وَمِنَ ٱلْبَهَائِمِ. إِنَّهُ لِي».,"“Khususkanlah bagi-Ku setiap anak sulung, yang pertama kali membuka rahim di antara keturunan Israel, baik manusia maupun binatang, adalah milikku.”","“Khususkanlah bagi-Ku semua anak sulung. Semua yang pertama lahir dari rahim di antara bani Israil, baik manusia maupun binatang, Akulah yang mempunyainya.”",
Keluaran,13,3,Keluaran 13:3,وَقَالَ مُوسَى لِلشَّعْبِ: «ٱذْكُرُوا هَذَا ٱلْيَوْمَ ٱلَّذِي فِيهِ خَرَجْتُمْ مِنْ مِصْرَ مِنْ بَيْتِ ٱلْعُبُودِيَّةِ، فَإِنَّهُ بِيَدٍ قَوِيَّةٍ أَخْرَجَكُمُ ٱلرَّبُّ مِنْ هُنَا. وَلَا يُؤْكَلُ خَمِيرٌ.,"Musa berkata kepada umat itu, “Ingatlah hari ini, ketika kamu keluar dari Mesir, keluar dari rumah perbudakan, sebab dengan kekuatan tangan-Nya, TUHAN membawamu keluar dari sana: jangan makan apa pun yang beragi.","Lalu, kata Musa kepada bangsa itu, “Peringatilah hari ini, hari ketika kamu keluar dari Mesir, dari tempat perhambaan, karena dengan kuasa tangan-Nya ALLAH, telah membawa kamu keluar dari sana. Sesuatu yang beragi tidak boleh kamu makan.",
Keluaran,13,4,Keluaran 13:4,اَلْيَوْمَ أَنْتُمْ خَارِجُونَ فِي شَهْرِ أَبِيبَ.,"Hari ini, dalam bulan Abib, kamu telah keluar.","Hari ini, dalam bulan Abib, kamu keluar.",
Keluaran,13,5,Keluaran 13:5,وَيَكُونُ مَتَى أَدْخَلَكَ ٱلرَّبُّ أَرْضَ ٱلْكَنْعَانِيِّينَ وَٱلْحِثِّيِّينَ وَٱلْأَمُورِيِّينَ وَٱلْحِوِّيِّينَ وَٱلْيَبُوسِيِّينَ ٱلَّتِي حَلَفَ لِآبَائِكَ أَنْ يُعْطِيَكَ، أَرْضًا تَفِيضُ لَبَنًا وَعَسَلًا، أَنَّكَ تَصْنَعُ هَذِهِ ٱلْخِدْمَةَ فِي هَذَا ٱلشَّهْرِ.,"Apabila TUHAN telah membawamu ke negeri orang Kanaan, orang Het, orang Amori, dan orang Yebus, yang telah disumpahkan-Nya kepada nenek moyangmu untuk diberikan kepadamu, yaitu suatu negeri yang berlimpah susu dan madu, kamu harus melaksanakan ibadah ini pada bulan ini.”","Nanti, apabila ALLAH telah membawa kamu masuk ke negeri orang Kanaan, orang Het, orang Amori, orang Hewi, dan orang Yebus—negeri yang telah dijanjikan-Nya dengan bersumpah kepada nenek moyangmu untuk dikaruniakan kepadamu, yaitu negeri yang berlimpah susu dan madu—maka kamu harus melaksanakan ibadah ini di bulan ini juga.",
Keluaran,13,6,Keluaran 13:6,سَبْعَةَ أَيَّامٍ تَأْكُلُ فَطِيرًا، وَفِي ٱلْيَوْمِ ٱلسَّابِعِ عِيدٌ لِلرَّبِّ.,"“Selama tujuh hari, kamu harus makan roti tidak beragi, dan hari ketujuh harus menjadi perayaan bagi TUHAN.","Selama tujuh hari kamu harus makan roti yang tak beragi, dan pada hari ketujuh kamu harus mengadakan perayaan bagi ALLAH.",
Keluaran,13,7,Keluaran 13:7,فَطِيرٌ يُؤْكَلُ ٱلسَّبْعَةَ ٱلْأَيَّامِ، وَلَا يُرَى عِنْدَكَ مُخْتَمِرٌ، وَلَا يُرَى عِنْدَكَ خَمِيرٌ فِي جَمِيعِ تُخُومِكَ.,"Roti tidak beragi harus dimakan selama tujuh hari dan apa pun yang beragi tidak boleh terlihat di antara kamu, tidak boleh ada ragi yang terlihat di antara kamu, di seluruh wilayahmu.","Makanlah roti yang tak beragi selama tujuh hari itu. Sesuatu yang beragi tidak boleh terlihat di antaramu, demikian pula ragi di seluruh daerahmu.",
Keluaran,13,8,Keluaran 13:8,«وَتُخْبِرُ ٱبْنَكَ فِي ذَلِكَ ٱلْيَوْمِ قَائِلًا: مِنْ أَجْلِ مَا صَنَعَ إِلَيَّ ٱلرَّبُّ حِينَ أَخْرَجَنِي مِنْ مِصْرَ.,"Pada hari itu, katakanlah kepada anak-anakmu, ‘Ini karena apa yang telah TUHAN perbuat bagiku ketika aku keluar dari Mesir.’”","Pada hari itu kamu harus memberitahukan kepada anak-anak lelakimu demikian, ‘Hal ini Ayah lakukan untuk mengingat apa yang telah dilakukan oleh ALLAH bagi Ayah ketika Ayah keluar dari Mesir.’",
Keluaran,13,9,Keluaran 13:9,وَيَكُونُ لَكَ عَلَامَةً عَلَى يَدِكَ، وَتَذْكَارًا بَيْنَ عَيْنَيْكَ، لِكَيْ تَكُونَ شَرِيعَةُ ٱلرَّبِّ فِي فَمِكَ. لِأَنَّهُ بِيَدٍ قَوِيَّةٍ أَخْرَجَكَ ٱلرَّبُّ مِنْ مِصْرَ.,"“Itu harus menjadi tanda bagimu pada tanganmu dan sebagai pengingat di antara matamu supaya hukum TUHAN ada pada mulutmu, sebab dengan tangan yang kuat, TUHAN telah membawamu keluar dari Mesir.",Perayaan itu akan mengingatkan engkau—seperti tanda pada tanganmu dan pengingat di antara kedua matamu—supaya hukum ALLAH tetap kaupercakapkan karena ALLAH telah membawa kamu keluar dari Mesir dengan tangan yang kuat.,
Keluaran,13,10,Keluaran 13:10,فَتَحْفَظُ هَذِهِ ٱلْفَرِيضَةَ فِي وَقْتِهَا مِنْ سَنَةٍ إِلَى سَنَةٍ.,"Oleh sebab itu, kamu harus memelihara ketetapan ini pada waktu tertentu dari tahun ke tahun.”","Sebab itu, lakukanlah senantiasa ketetapan ini pada waktu yang sudah ditentukan, dari tahun ke tahun.",
Keluaran,13,11,Keluaran 13:11,«وَيَكُونُ مَتَى أَدْخَلَكَ ٱلرَّبُّ أَرْضَ ٱلْكَنْعَانِيِّينَ كَمَا حَلَفَ لَكَ وَلِآبَائِكَ، وَأَعْطَاكَ إِيَّاهَا،,"“Ketika TUHAN membawamu ke negeri orang Kanaan, seperti yang telah disumpahkan-Nya kepadamu dan kepada nenek moyangmu, dan akan diberikan kepadamu,","Nanti, apabila ALLAH sudah membawa kamu masuk ke negeri orang Kanaan, seperti yang telah dijanjikan-Nya dengan bersumpah kepada nenek moyangmu, dan apabila negeri itu sudah dikaruniakan-Nya kepadamu,",
Keluaran,13,12,Keluaran 13:12,أَنَّكَ تُقَدِّمُ لِلرَّبِّ كُلَّ فَاتِحِ رَحِمٍ، وَكُلَّ بِكْرٍ مِنْ نِتَاجِ ٱلْبَهَائِمِ ٱلَّتِي تَكُونُ لَكَ. ٱلذُّكُورُ لِلرَّبِّ.,"kamu harus mengkhususkan bagi TUHAN, semua yang pertama membuka rahim, yang pertama lahir dari binatang-binatang milikmu, yaitu yang jantan, itu adalah milik TUHAN.","maka kamu harus mengkhususkan bagi ALLAH semua yang pertama lahir dari rahim. Semua yang pertama lahir dari binatang yang kaupunyai, yaitu yang jantan, adalah milik ALLAH.",
Keluaran,13,13,Keluaran 13:13,وَلَكِنَّ كُلَّ بِكْرِ حِمَارٍ تَفْدِيهِ بِشَاةٍ. وَإِنْ لَمْ تَفْدِهِ فَتَكْسِرُ عُنُقَهُ. وَكُلُّ بِكْرِ إِنْسَانٍ مِنْ أَوْلَادِكَ تَفْدِيهِ.,"Setiap keledai jantan yang pertama lahir harus kamu tebus dengan domba, tetapi jika kamu tidak menebusnya, kamu harus mematahkan lehernya; dan setiap anak sulung manusia di antara anak laki-lakimu harus kamu tebus.”","Semua anak keledai yang pertama lahir harus kamu tebus dengan seekor anak domba. Jika kamu tidak menebusnya, maka kamu harus mematahkan lehernya. Semua anak sulung manusia di antara anak-anak lelakimu harus kamu tebus.",
Keluaran,13,14,Keluaran 13:14,«وَيَكُونُ مَتَى سَأَلَكَ ٱبْنُكَ غَدًا قَائِلًا: مَا هَذَا؟ تَقُولُ لَهُ: بِيَدٍ قَوِيَّةٍ أَخْرَجَنَا ٱلرَّبُّ مِنْ مِصْرَ مِنْ بَيْتِ ٱلْعُبُودِيَّةِ.,"“Pada suatu waktu, ketika anak laki-lakimu datang dan bertanya kepadamu, ‘Apa artinya ini?’, kamu harus berkata kepadanya, ‘Dengan kekuatan tangan-Nya, TUHAN telah membawa kita keluar dari Mesir, dari rumah perbudakan,","Nanti, apabila di kemudian hari anakmu bertanya kepadamu, ‘Apa artinya ini?’ maka kamu harus mengatakan kepadanya, ‘Dengan kekuatan tangan-Nya ALLAH telah membawa kami keluar dari Mesir, dari tempat perhambaan.",
Keluaran,13,15,Keluaran 13:15,وَكَانَ لَمَّا تَقَسَّى فِرْعَوْنُ عَنْ إِطْلَاقِنَا أَنَّ ٱلرَّبَّ قَتَلَ كُلَّ بِكْرٍ فِي أَرْضِ مِصْرَ، مِنْ بِكْرِ ٱلنَّاسِ إِلَى بِكْرِ ٱلْبَهَائِمِ. لِذَلِكَ أَنَا أَذْبَحُ لِلرَّبِّ ٱلذُّكُورَ مِنْ كُلِّ فَاتِحِ رَحِمٍ، وَأَفْدِي كُلَّ بِكْرٍ مِنْ أَوْلَادِي.,"dan terjadilah, ketika Firaun bersikeras menolak kami pergi, TUHAN membunuh semua anak sulung di tanah Mesir, baik anak sulung manusia maupun anak sulung binatang. Oleh sebab itu, aku mengurbankan kepada TUHAN semua yang membuka rahim, yang jantan, tetapi semua anak sulung laki-lakiku, aku tebus.","Pada waktu Firaun bersikeras tidak mengizinkan kami pergi, ALLAH menyudahi hidup semua anak sulung di Tanah Mesir, dari anak sulung manusia sampai anak sulung binatang. Itulah sebabnya, Ayah mempersembahkan kepada ALLAH semua binatang jantan yang pertama lahir dari rahim, sedangkan semua anak sulung di antara anak-anak Ayah yang lelaki, Ayah tebus.’",
Keluaran,13,16,Keluaran 13:16,فَيَكُونُ عَلَامَةً عَلَى يَدِكَ، وَعِصَابَةً بَيْنَ عَيْنَيْكَ. لِأَنَّهُ بِيَدٍ قَوِيَّةٍ أَخْرَجَنَا ٱلرَّبُّ مِنْ مِصْرَ».,"Hal ini harus menjadi tanda pada tanganmu dan lambang pada dahimu sebab dengan tangan yang kuat, TUHAN telah membawa kita keluar dari Mesir.’”","Hal itu harus menjadi tanda pada tanganmu dan menjadi lambang di antara kedua matamu karena dengan kekuatan tangan-Nya, ALLAH telah membawa kita keluar dari Mesir.”",
Keluaran,13,17,Keluaran 13:17,وَكَانَ لَمَّا أَطْلَقَ فِرْعَوْنُ ٱلشَّعْبَ أَنَّ ٱللهَ لَمْ يَهْدِهِمْ فِي طَرِيقِ أَرْضِ ٱلْفِلِسْطِينِيِّينَ مَعَ أَنَّهَا قَرِيبَةٌ، لِأَنَّ ٱللهَ قَالَ: «لِئَلَّا يَنْدَمَ ٱلشَّعْبُ إِذَا رَأَوْا حَرْبًا وَيَرْجِعُوا إِلَى مِصْرَ».,"Ketika Firaun telah membiarkan bangsa itu pergi, Allah menuntun mereka untuk tidak melewati negeri orang Filistin, meskipun itu lebih dekat, sebab Allah berkata, “Jangan-jangan bangsa ini berubah pikiran ketika mereka melihat perang, lalu kembali ke Mesir.”","Setelah Firaun mengizinkan bangsa itu pergi, Allah tidak memimpin mereka melalui jalan ke negeri orang Filistin meskipun itu adalah jalan terdekat karena Allah berfirman, “Jangan-jangan bangsa ini menyesal apabila mereka menghadapi peperangan, lalu kembali ke Mesir.”",
Keluaran,13,18,Keluaran 13:18,فَأَدَارَ ٱللهُ ٱلشَّعْبَ فِي طَرِيقِ بَرِّيَّةِ بَحْرِ سُوفٍ. وَصَعِدَ بَنُو إِسْرَائِيلَ مُتَجَهِّزِينَ مِنْ أَرْضِ مِصْرَ.,"Jadi, Allah menuntun bangsa itu berputar melalui padang belantara menuju Laut Teberau. Keturunan Israel keluar dari tanah Mesir dalam barisan perang.","Jadi, Allah membawa bangsa itu berputar melalui jalan padang belantara, yaitu jalan menuju Laut Merah. Bani Israil keluar dari Tanah Mesir dengan bersenjata lengkap.",
Keluaran,13,19,Keluaran 13:19,وَأَخَذَ مُوسَى عِظَامَ يُوسُفَ مَعَهُ، لِأَنَّهُ كَانَ قَدِ ٱسْتَحْلَفَ بَنِي إِسْرَائِيلَ بِحَلْفٍ قَائِلًا: «إِنَّ ٱللهَ سَيَفْتَقِدُكُمْ فَتُصْعِدُونَ عِظَامِي مِنْ هُنَا مَعَكُمْ».,"Musa membawa tulang-tulang Yusuf bersamanya sebab Yusuf telah meminta keturunan Israel untuk bersumpah, ya, bersumpah, katanya, “Allah pasti akan datang kepadamu, dan kamu harus membawa tulang-tulangku dari sini bersamamu.”","Musa membawa tulang-tulang Yusuf karena Yusuf telah meminta bani Israil sungguh-sungguh bersumpah, katanya, “Allah pasti akan memperhatikan kamu. Pada waktu itu kamu harus membawa tulang-tulangku dari sini.”",
Keluaran,13,20,Keluaran 13:20,وَٱرْتَحَلُوا مِنْ سُكُّوتَ وَنَزَلُوا فِي إِيثَامَ فِي طَرَفِ ٱلْبَرِّيَّةِ.,"Mereka berangkat dari Sukot dan berkemah di Etam, di pinggir padang belantara.","Mereka berangkat dari Sukot, lalu berkemah di Etam, di tepi padang belantara.",
Keluaran,13,21,Keluaran 13:21,وَكَانَ ٱلرَّبُّ يَسِيرُ أَمَامَهُمْ نَهَارًا فِي عَمُودِ سَحَابٍ لِيَهْدِيَهُمْ فِي ٱلطَّرِيقِ، وَلَيْلًا فِي عَمُودِ نَارٍ لِيُضِيءَ لَهُمْ. لِكَيْ يَمْشُوا نَهَارًا وَلَيْلًا.,"TUHAN berjalan di depan mereka dalam tiang awan pada siang hari untuk menuntun mereka di jalan, dan dalam tiang api pada malam hari untuk memberikan terang kepada mereka supaya mereka dapat berjalan pada siang dan malam hari.","ALLAH hadir di depan mereka. Pada siang hari Ia memimpin mereka di perjalanan dalam tiang awan, dan pada malam hari Ia menerangi mereka dalam tiang api sehingga mereka dapat berjalan, baik siang maupun malam.",
Keluaran,13,22,Keluaran 13:22,لَمْ يَبْرَحْ عَمُودُ ٱلسَّحَابِ نَهَارًا وَعَمُودُ ٱلنَّارِ لَيْلًا مِنْ أَمَامِ ٱلشَّعْبِ.,Dia tidak menyingkirkan tiang awan pada siang hari begitu pula dengan tiang api pada malam hari dari hadapan mereka.,"Pada siang hari tiang awan tidak beranjak dari depan bangsa itu, demikian pula tiang api pada malam hari.",
Keluaran,14,1,Keluaran 14:1,وَكَلَّمَ ٱلرَّبُ مُوسَى قَائِلًا:,"Kemudian, TUHAN berfirman kepada Musa,","ALLAH berfirman kepada Musa,",
Keluaran,14,2,Keluaran 14:2,«كَلِّمْ بَنِي إِسْرَائِيلَ أَنْ يَرْجِعُوا وَيَنْزِلُوا أَمَامَ فَمِ ٱلْحِيرُوثِ بَيْنَ مَجْدَلَ وَٱلْبَحْرِ، أَمَامَ بَعْلَ صَفُونَ. مُقَابِلَهُ تَنْزِلُونَ عِنْدَ ٱلْبَحْرِ.,"“Katakanlah kepada keturunan Israel untuk kembali dan berkemah di Pi-Hahirot, di antara Migdol dan laut, di depan Baal-Zefon, kamu harus berkemah di seberangnya, di tepi laut,","“Suruhlah bani Israil berbalik dan berkemah di hadapan Pi-Hahirot, di antara Migdol dengan laut. Mereka harus berkemah di tepi laut, di hadapan Baal-Zefon.",
Keluaran,14,3,Keluaran 14:3,فَيَقُولُ فِرْعَوْنُ عَنْ بَنِي إِسْرَائِيلَ: هُمْ مُرْتَبِكُونَ فِي ٱلْأَرْضِ. قَدِ ٱسْتَغْلَقَ عَلَيْهِمِ ٱلْقَفْرُ.,"sebab Firaun akan berkata mengenai keturunan Israel, ‘Mereka tersesat di negeri ini, padang belantara telah mengurung mereka.’","Firaun akan berkata, ‘Tentu bani Israil sudah tersesat di negeri ini. Padang belantara mengurung mereka.’",
Keluaran,14,4,Keluaran 14:4,وَأُشَدِّدُ قَلْبَ فِرْعَوْنَ حَتَّى يَسْعَى وَرَاءَهُمْ، فَأَتَمَجَّدُ بِفِرْعَوْنَ وَبِجَمِيعِ جَيْشِهِ، وَيَعْرِفُ ٱلْمِصْرِيُّونَ أَنِّي أَنَا ٱلرَّبُّ». فَفَعَلُوا هَكَذَا.,"Aku akan mengeraskan hati Firaun dan dia akan mengejar mereka, dan Aku akan dimuliakan atas Firaun, dan atas seluruh pasukannya sehingga orang Mesir akan tahu bahwa Akulah TUHAN.” Demikianlah mereka melaksanakannya.","Aku akan mengeraskan hati Firaun sehingga ia mengejar mereka. Aku akan dipermuliakan atas Firaun dan seluruh pasukannya sehingga orang Mesir tahu bahwa Akulah ALLAH.” Maka, orang Israil pun melaksanakan hal itu.",
Keluaran,14,5,Keluaran 14:5,فَلَمَّا أُخْبِرَ مَلِكُ مِصْرَ أَنَّ ٱلشَّعْبَ قَدْ هَرَبَ، تَغَيَّرَ قَلْبُ فِرْعَوْنَ وَعَبِيدِهِ عَلَى ٱلشَّعْبِ. فَقَالُوا: «مَاذَا فَعَلْنَا حَتَّى أَطْلَقْنَا إِسْرَائِيلَ مِنْ خِدْمَتِنَا؟»,"Ketika dikabarkan kepada Raja Mesir bahwa bangsa itu telah melarikan diri, hati Firaun maupun hamba-hambanya berubah terhadap bangsa itu dan mereka berkata, “Apa yang sudah kita lakukan? Kita telah melepaskan orang Israel pergi dari perbudakan kita?”","Ketika dikabarkan kepada raja Mesir bahwa bangsa itu sudah lari, maka berubahlah pikiran Firaun dan pegawai-pegawainya terhadap bangsa itu. Mereka berkata, “Apa yang telah kita lakukan ini? Kita melepaskan orang Israil dari perhambaan kita!”",
Keluaran,14,6,Keluaran 14:6,فَشَدَّ مَرْكَبَتَهُ وَأَخَذَ قَوْمَهُ مَعَهُ.,Dia pun menyiapkan keretanya dan membawa orang-orangnya besertanya.,"Lalu, ia mempersiapkan keretanya dan membawa serta pasukannya.",
Keluaran,14,7,Keluaran 14:7,وَأَخَذَ سِتَّ مِئَةِ مَرْكَبَةٍ مُنْتَخَبَةٍ وَسَائِرَ مَرْكَبَاتِ مِصْرَ وَجُنُودًا مَرْكَبِيَّةً عَلَى جَمِيعِهَا.,"Dia membawa enam ratus kereta pilihan dan semua kereta di Mesir, masing-masing lengkap dengan perwiranya.","Dibawanya enam ratus kereta pilihan serta semua kereta yang ada di Mesir, lengkap dengan para perwira yang mengepalai semuanya.",
Keluaran,14,8,Keluaran 14:8,وَشَدَّدَ ٱلرَّبُّ قَلْبَ فِرْعَوْنَ مَلِكِ مِصْرَ حَتَّى سَعَى وَرَاءَ بَنِي إِسْرَائِيلَ، وَبَنُو إِسْرَائِيلَ خَارِجُونَ بِيَدٍ رَفِيعَةٍ.,"TUHAN mengeraskan hati Firaun, raja Mesir, sehingga dia mengejar keturunan Israel sementara keturunan Israel telah berjalan dengan gagah berani.","ALLAH mengeraskan hati Firaun, raja Mesir, sehingga ia mengejar bani Israil. Sementara itu, bani Israil bergerak dengan semangat yang tinggi.",
Keluaran,14,9,Keluaran 14:9,فَسَعَى ٱلْمِصْرِيُّونَ وَرَاءَهُمْ وَأَدْرَكُوهُمْ. جَمِيعُ خَيْلِ مَرْكَبَاتِ فِرْعَوْنَ وَفُرْسَانِهِ وَجَيْشِهِ، وَهُمْ نَازِلُونَ عِنْدَ ٱلْبَحْرِ عِنْدَ فَمِ ٱلْحِيرُوثِ، أَمَامَ بَعْلَ صَفُونَ.,"Orang Mesir mengejar mereka dengan semua kuda dan kereta Firaun, dengan orang-orang berkuda dan pasukannya, dan menyusul mereka yang sedang berkemah di tepi laut, di dekat Pi-Hahirot, di depan Baal-Zefon.","Orang Mesir mengejar mereka dengan semua kuda dan kereta Firaun, dengan orang-orang berkuda dan dengan pasukannya. Mereka hendak menyusul bani Israil yang sedang berkemah di tepi laut, dekat Pi-Hahirot, berhadapan dengan Baal-Zefon.",
Keluaran,14,10,Keluaran 14:10,فَلَمَّا ٱقْتَرَبَ فِرْعَوْنُ رَفَعَ بَنُو إِسْرَائِيلَ عُيُونَهُمْ، وَإِذَا ٱلْمِصْرِيُّونَ رَاحِلُونَ وَرَاءَهُمْ. فَفَزِعُوِا جِدًّا، وَصَرَخَ بَنُو إِسْرَائِيلَ إِلَى ٱلرَّبِّ.,"Ketika Firaun sudah dekat, bangsa Israel mengangkat matanya, dan lihatlah, orang Mesir sedang mengikuti mereka dari belakang. Mereka sangat ketakutan sehingga keturunan Israel itu pun berseru-seru kepada TUHAN.","Ketika Firaun sudah dekat dan bani Israil melayangkan pandangnya, tampak orang Mesir bergerak menyusul mereka. Maka, bani Israil menjadi sangat ketakutan, lalu mereka berseru kepada ALLAH.",
Keluaran,14,11,Keluaran 14:11,وَقَالُوا لِمُوسَى: «هَلْ لِأَنَّهُ لَيْسَتْ قُبُورٌ فِي مِصْرَ أَخَذْتَنَا لِنَمُوتَ فِي ٱلْبَرِّيَّةِ؟ مَاذَا صَنَعْتَ بِنَا حَتَّى أَخْرَجْتَنَا مِنْ مِصْرَ؟,"Mereka berkata kepada Musa, “Apakah karena di Mesir tidak ada kuburan sehingga engkau membawa kami pergi untuk mati di padang belantara ini? Mengapa engkau melakukan hal ini terhadap kami dengan membawa kami keluar dari Mesir?","Kata mereka kepada Musa, “Apakah karena tidak ada kuburan di Mesir, maka engkau membawa kami pergi untuk mati di padang belantara ini? Apa yang kaulakukan ini terhadap kami dengan membawa kami keluar dari Mesir?",
Keluaran,14,12,Keluaran 14:12,أَلَيْسَ هَذَا هُوَ ٱلْكَلَامُ ٱلَّذِي كَلَّمْنَاكَ بِهِ فِي مِصْرَ قَائِلِينَ: كُفَّ عَنَّا فَنَخْدِمَ ٱلْمِصْرِيِّينَ؟ لِأَنَّهُ خَيْرٌ لَنَا أَنْ نَخْدِمَ ٱلْمِصْرِيِّينَ مِنْ أَنْ نَمُوتَ فِي ٱلْبَرِّيَّةِ».,"Bukankah kami sudah mengatakan ini kepadamu di Mesir, ‘Jangan ganggu kami, biarkan kami melayani orang Mesir’? Sebab, lebih baik kami melayani orang Mesir daripada kami harus mati di padang belantara.”","Bukankah di Mesir telah kami katakan kepadamu, ‘Jangan ganggu kami, biarlah kami menghamba kepada orang Mesir’? Lebih baik kami menghamba kepada orang Mesir daripada mati di padang belantara ini.”",
