Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Matius,5,40,Matius 5:40,وَمَنْ أَرَادَ أَنْ يُخَاصِمَكَ وَيَأْخُذَ ثَوْبَكَ فَٱتْرُكْ لَهُ ٱلرِّدَاءَ أَيْضًا.,"Dan, jika seseorang hendak menuntutmu dan mengambil bajumu, berikan juga jubahmu kepadanya.","jika orang ingin mendakwa engkau karena ia menghendaki bajumu, biarlah ia mengambil jubahmu juga;",
Matius,5,41,Matius 5:41,وَمَنْ سَخَّرَكَ مِيلًا وَاحِدًا فَٱذْهَبْ مَعَهُ ٱثْنَيْنِ.,"Dan, siapa yang memaksamu berjalan 1 mil, berjalanlah bersamanya sejauh 2 mil.","dan jika orang memaksa engkau berjalan satu setengah kilometer, berjalanlah dengannya sejauh tiga kilometer.",
Matius,5,42,Matius 5:42,مَنْ سَأَلَكَ فَأَعْطِهِ، وَمَنْ أَرَادَ أَنْ يَقْتَرِضَ مِنْكَ فَلَا تَرُدَّهُ.,Berilah kepada orang yang meminta kepadamu dan jangan menolak orang yang ingin meminjam darimu.”,"Berilah kepada orang yang meminta, dan jika orang hendak meminjam darimu, janganlah menolaknya.",
Matius,5,43,Matius 5:43,«سَمِعْتُمْ أَنَّهُ قِيلَ: تُحِبُّ قَرِيبَكَ وَتُبْغِضُ عَدُوَّكَ.,"“Kamu telah mendengar yang difirmankan, ‘Kasihilah sesamamu,’ dan ‘Bencilah musuhmu.’","Kamu telah mendengar perkataan, ‘Kasihilah temanmu dan bencilah musuhmu.’",
Matius,5,44,Matius 5:44,وَأَمَّا أَنَا فَأَقُولُ لَكُمْ: أَحِبُّوا أَعْدَاءَكُمْ. بَارِكُوا لَاعِنِيكُمْ. أَحْسِنُوا إِلَى مُبْغِضِيكُمْ، وَصَلُّوا لِأَجْلِ ٱلَّذِينَ يُسِيئُونَ إِلَيْكُمْ وَيَطْرُدُونَكُمْ،,"Namun, Aku berkata kepadamu, kasihilah musuh-musuhmu dan berdoalah bagi orang-orang yang menganiaya kamu,","Tetapi, Aku berkata kepadamu, kasihilah mereka yang menyeterui kamu dan doakanlah orang-orang yang menganiaya kamu.",
Matius,5,45,Matius 5:45,لِكَيْ تَكُونُوا أَبْنَاءَ أَبِيكُمُ ٱلَّذِي فِي ٱلسَّمَاوَاتِ، فَإِنَّهُ يُشْرِقُ شَمْسَهُ عَلَى ٱلْأَشْرَارِ وَٱلصَّالِحِينَ، وَيُمْطِرُ عَلَى ٱلْأَبْرَارِ وَٱلظَّالِمِينَ.,"dengan demikian kamu dapat menjadi anak-anak Bapamu yang di surga karena Dia menerbitkan matahari-Nya bagi yang jahat dan yang baik, dan menurunkan hujan bagi yang benar dan yang tidak benar.","Dengan demikian, kamu bertindak sebagai anak-anak sejati dari Bapamu yang di surga karena Ia menerbitkan matahari-Nya bukan hanya untuk orang yang baik, tetapi juga bagi orang yang jahat. Ia pun menurunkan hujan tidak hanya untuk orang yang saleh, tetapi juga bagi orang yang fasik.",
Matius,5,46,Matius 5:46,لِأَنَّهُ إِنْ أَحْبَبْتُمُ ٱلَّذِينَ يُحِبُّونَكُمْ، فَأَيُّ أَجْرٍ لَكُمْ؟ أَلَيْسَ ٱلْعَشَّارُونَ أَيْضًا يَفْعَلُونَ ذَلِكَ؟,"Sebab, kalau kamu hanya mengasihi orang-orang yang mengasihimu, upah apa yang kamu dapatkan? Bukankah pengumpul pajak juga melakukan hal yang sama?","Jika kamu hanya mengasihi orang yang mengasihi kamu, apakah pahalamu? Bukankah pemungut cukai pun melakukan hal yang sama?",
Matius,5,47,Matius 5:47,وَإِنْ سَلَّمْتُمْ عَلَى إِخْوَتِكُمْ فَقَطْ، فَأَيَّ فَضْلٍ تَصْنَعُونَ؟ أَلَيْسَ ٱلْعَشَّارُونَ أَيْضًا يَفْعَلُونَ هَكَذَا؟,"Dan, jika kamu memberi salam hanya kepada saudara-saudaramu, apa lebihnya perbuatanmu? Bukankah orang-orang yang tidak mengenal Allah juga berbuat seperti itu?","Demikian pula jika kamu hanya mengucapkan salam kepada saudaramu, apa istimewanya perbuatanmu itu? Bukankah orang-orang yang tidak mengenal Allah pun berbuat demikian?",
Matius,5,48,Matius 5:48,فَكُونُوا أَنْتُمْ كَامِلِينَ كَمَا أَنَّ أَبَاكُمُ ٱلَّذِي فِي ٱلسَّمَاوَاتِ هُوَ كَامِلٌ.,"Karena itu, kamu harus menjadi sempurna, seperti Bapamu yang di surga adalah sempurna.”","Sebab itu, hendaklah kamu sempurna, sama seperti Bapamu yang di surga adalah sempurna.”",
Matius,6,1,Matius 6:1,«اِحْتَرِزُوا مِنْ أَنْ تَصْنَعُوا صَدَقَتَكُمْ قُدَّامَ ٱلنَّاسِ لِكَيْ يَنْظُرُوكُمْ، وَإِلَّا فَلَيْسَ لَكُمْ أَجْرٌ عِنْدَ أَبِيكُمُ ٱلَّذِي فِي ٱلسَّمَاوَاتِ.,"“Waspadalah dalam melakukan kewajiban agamamu di hadapan manusia, untuk dilihat oleh mereka. Jika demikian, kamu tidak akan menerima upah dari Bapamu yang di surga.","“Ingatlah baik-baik, jangan kamu menunaikan ibadahmu di hadapan orang dengan maksud supaya terlihat oleh mereka. Karena jika begitu, kamu tidak akan mendapat pahala dari Bapamu yang di surga.",
Matius,6,2,Matius 6:2,فَمَتَى صَنَعْتَ صَدَقَةً فَلَا تُصَوِّتْ قُدَّامَكَ بِٱلْبُوقِ، كَمَا يَفْعَلُ ٱلْمُرَاؤُونَ فِي ٱلْمَجَامِعِ وَفِي ٱلْأَزِقَّةِ، لِكَيْ يُمَجَّدُوا مِنَ ٱلنَّاسِ. اَلْحَقَّ أَقُولُ لَكُمْ: إِنَّهُمْ قَدِ ٱسْتَوْفَوْا أَجْرَهُمْ!,"Karena itu, ketika kamu memberi sedekah, jangan membunyikan trompet di hadapanmu seperti yang orang-orang munafik lakukan di sinagoge-sinagoge dan di jalan-jalan supaya mereka dipuji orang lain. Aku mengatakan yang sebenarnya kepadamu bahwa mereka sudah menerima upahnya.","Pada waktu engkau memberi sedekah, janganlah hal itu kauumumkan dengan tiupan nafiri, seperti dilakukan oleh orang-orang munafik di rumah-rumah ibadah serta di jalan-jalan dengan maksud supaya mereka dipuji orang. Sesungguhnya, Aku berkata kepadamu, mereka sudah mendapatkan pahalanya.",
Matius,6,3,Matius 6:3,وَأَمَّا أَنْتَ فَمَتَى صَنَعْتَ صَدَقَةً فَلَا تُعَرِّفْ شِمَالَكَ مَا تَفْعَلُ يَمِينُكَ،,"Akan tetapi, ketika kamu memberi sedekah, jangan biarkan tangan kirimu mengetahui apa yang tangan kananmu lakukan,","Tetapi, engkau, jangan sampai tangan kirimu tahu apa yang diperbuat oleh tangan kananmu pada waktu engkau memberi sedekah.",
Matius,6,4,Matius 6:4,لِكَيْ تَكُونَ صَدَقَتُكَ فِي ٱلْخَفَاءِ. فَأَبُوكَ ٱلَّذِي يَرَى فِي ٱلْخَفَاءِ هُوَ يُجَازِيكَ عَلَانِيَةً.,supaya sedekahmu itu tersembunyi dan Bapamu yang melihat yang tersembunyi itu akan memberikan upah kepadamu.”,"Dengan demikian, sedekahmu itu tidak kelihatan, dan Bapamu, yang melihat apa yang tidak kelihatan, akan membalas perbuatanmu.”",
Matius,6,5,Matius 6:5,«وَمَتَى صَلَّيْتَ فَلَا تَكُنْ كَٱلْمُرَائِينَ، فَإِنَّهُمْ يُحِبُّونَ أَنْ يُصَلُّوا قَائِمِينَ فِي ٱلْمَجَامِعِ وَفِي زَوَايَا ٱلشَّوَارِعِ، لِكَيْ يَظْهَرُوا لِلنَّاسِ. اَلْحَقَّ أَقُولُ لَكُمْ: إِنَّهُمْ قَدِ ٱسْتَوْفَوْا أَجْرَهُمْ!,"“Dan, ketika kamu berdoa, jangan kamu seperti orang-orang munafik karena mereka suka berdiri dan berdoa di sinagoge-sinagoge dan di sudut-sudut jalan supaya dilihat orang lain. Aku mengatakan yang sesungguhnya kepadamu, mereka sudah menerima upahnya.","“Pada waktu kamu berdoa, janganlah kamu berdoa seperti orang-orang munafik. Mereka suka berdoa dengan berdiri di rumah-rumah ibadah serta di persimpangan-persimpangan jalan dengan maksud supaya mereka dapat dilihat oleh orang-orang. Sesungguhnya, Aku berkata kepadamu, mereka sudah mendapat pahalanya.",
Matius,6,6,Matius 6:6,وَأَمَّا أَنْتَ فَمَتَى صَلَّيْتَ فَٱدْخُلْ إِلَى مِخْدَعِكَ وَأَغْلِقْ بَابَكَ، وَصَلِّ إِلَى أَبِيكَ ٱلَّذِي فِي ٱلْخَفَاءِ. فَأَبُوكَ ٱلَّذِي يَرَى فِي ٱلْخَفَاءِ يُجَازِيكَ عَلَانِيَةً.,"Akan tetapi, ketika kamu berdoa, masuklah ke dalam kamarmu dan tutuplah pintunya, dan berdoalah kepada Bapamu yang ada di tempat tersembunyi, maka Bapamu yang melihat yang tersembunyi itu akan memberikan upah kepadamu.","Tetapi, pada waktu engkau hendak berdoa, masuklah ke dalam kamarmu serta tutuplah pintunya. Lalu, berdoalah kepada Bapamu yang tidak kelihatan itu maka Ia, yang melihat apa yang tidak kelihatan itu, akan membalasnya kepadamu.",
Matius,6,7,Matius 6:7,وَحِينَمَا تُصَلُّونَ لَا تُكَرِّرُوا ٱلْكَلَامَ بَاطِلًا كَٱلْأُمَمِ، فَإِنَّهُمْ يَظُنُّونَ أَنَّهُ بِكَثْرَةِ كَلَامِهِمْ يُسْتَجَابُ لَهُمْ.,"Dan, ketika kamu berdoa, jangan menggunakan kata-kata yang tidak ada artinya, seperti yang dilakukan orang-orang yang tidak mengenal Allah, sebab mereka mengira dengan banyaknya kata-kata, mereka akan didengarkan.","Selain itu, pada waktu kamu berdoa, janganlah kamu mengulang-ulang kata-kata yang sama seperti yang biasa dilakukan oleh orang-orang yang tidak mengenal Allah. Mereka menyangka bahwa dengan banyaknya kata-kata yang mereka ucapkan, doa mereka akan dikabulkan.",
Matius,6,8,Matius 6:8,فَلَا تَتَشَبَّهُوا بِهِمْ. لِأَنَّ أَبَاكُمْ يَعْلَمُ مَا تَحْتَاجُونَ إِلَيْهِ قَبْلَ أَنْ تَسْأَلُوهُ.,"Karena itu, jangan seperti mereka karena Bapamu mengetahui apa yang kamu perlukan sebelum kamu meminta kepada-Nya.",Janganlah kamu seperti mereka sebab Bapamu tahu apa yang kamu perlukan sebelum kamu meminta kepada-Nya.,
Matius,6,9,Matius 6:9,«فَصَلُّوا أَنْتُمْ هَكَذَا: أَبَانَا ٱلَّذِي فِي ٱلسَّمَاوَاتِ، لِيَتَقَدَّسِ ٱسْمُكَ.,"Berdoalah demikian, ‘Bapa kami yang di surga, Dikuduskanlah nama-Mu.","Jadi, hendaklah kamu berdoa demikian, ‘Ya Bapa kami yang di surga, Dikuduskanlah nama-Mu.",
Matius,6,10,Matius 6:10,لِيَأْتِ مَلَكُوتُكَ. لِتَكُنْ مَشِيئَتُكَ كَمَا فِي ٱلسَّمَاءِ كَذَلِكَ عَلَى ٱلْأَرْضِ.,"Datanglah kerajaan-Mu, jadilah kehendak-Mu di bumi seperti di surga.",Datanglah kerajaan-Mu. Terlaksanalah kehendak-Mu di bumi seperti di surga.,
Matius,6,11,Matius 6:11,خُبْزَنَا كَفَافَنَا أَعْطِنَا ٱلْيَوْمَ.,"Berikanlah kami, pada hari ini, makanan kami yang secukupnya.",Berikanlah kepada kami pada hari ini makanan kami secukupnya.,
Matius,6,12,Matius 6:12,وَٱغْفِرْ لَنَا ذُنُوبَنَا كَمَا نَغْفِرُ نَحْنُ أَيْضًا لِلْمُذْنِبِينَ إِلَيْنَا.,"Dan, ampunilah kesalahan-kesalahan kami, seperti kami juga mengampuni orang-orang yang bersalah kepada kami.","Ampunilah kami karena kesalahan kami, seperti kami mengampuni orang yang bersalah kepada kami.",
Matius,6,13,Matius 6:13,وَلَا تُدْخِلْنَا فِي تَجْرِبَةٍ، لَكِنْ نَجِّنَا مِنَ ٱلشِّرِّيرِ. لِأَنَّ لَكَ ٱلْمُلْكَ، وَٱلْقُوَّةَ، وَٱلْمَجْدَ، إِلَى ٱلْأَبَدِ. آمِينَ.,"Dan, janganlah membawa kami ke dalam pencobaan, tetapi lepaskanlah kami dari yang jahat. Karena Engkaulah Sang Pemilik Kerajaan, dan kuasa, dan kemuliaan sampai selama-lamanya. Amin.’","Janganlah bawa kami ke dalam pencobaan, melainkan lepaskanlah kami dari yang jahat. Karena milik-Mu sajalah kerajaan, kuasa, dan kemuliaan sampai selama-lamanya. Amin.’",
Matius,6,14,Matius 6:14,فَإِنَّهُ إِنْ غَفَرْتُمْ لِلنَّاسِ زَلَّاتِهِمْ، يَغْفِرْ لَكُمْ أَيْضًا أَبُوكُمُ ٱلسَّمَاوِيُّ.,"Karena jika kamu mengampuni kesalahan-kesalahan orang lain, Bapa surgawimu juga akan mengampunimu.","Karena jikalau kamu mengampuni kesalahan, maka Bapamu yang di surga akan mengampuni kesalahanmu juga.",
Matius,6,15,Matius 6:15,وَإِنْ لَمْ تَغْفِرُوا لِلنَّاسِ زَلَّاتِهِمْ، لَا يَغْفِرْ لَكُمْ أَبُوكُمْ أَيْضًا زَلَّاتِكُمْ.,"Akan tetapi, jika kamu tidak mengampuni kesalahan-kesalahan orang lain, Bapamu juga tidak akan mengampuni kesalahan-kesalahanmu.”","Tetapi, jikalau kamu tidak mengampuni kesalahan orang, maka Bapamu tidak akan mengampuni kesalahanmu juga.”",
Matius,6,16,Matius 6:16,«وَمَتَى صُمْتُمْ فَلَا تَكُونُوا عَابِسِينَ كَٱلْمُرَائِينَ، فَإِنَّهُمْ يُغَيِّرُونَ وُجُوهَهُمْ لِكَيْ يَظْهَرُوا لِلنَّاسِ صَائِمِينَ. اَلْحَقَّ أَقُولُ لَكُمْ: إِنَّهُمْ قَدِ ٱسْتَوْفَوْا أَجْرَهُمْ.,"“Dan, ketika kamu berpuasa, jangan murung seperti orang munafik karena mereka mengubah mukanya supaya dilihat sedang berpuasa oleh orang lain. Aku mengatakan yang sebenarnya kepadamu bahwa mereka telah menerima upahnya.","“Demikian pula halnya pada waktu kamu berpuasa. Janganlah kamu berpuasa seperti orang-orang munafik. Mereka mengubah air muka mereka dan bermuka masam supaya orang-orang dapat mengetahui bahwa mereka sedang berpuasa. Sesungguhnya, Aku berkata kepadamu, mereka sudah mendapat pahalanya.",
Matius,6,17,Matius 6:17,وَأَمَّا أَنْتَ فَمَتَى صُمْتَ فَٱدْهُنْ رَأْسَكَ وَٱغْسِلْ وَجْهَكَ،,"Akan tetapi, kamu, ketika berpuasa, minyakilah kepalamu dan cucilah wajahmu","Tetapi, pada waktu engkau berpuasa, minyakilah kepalamu dan basuhlah mukamu.",
Matius,6,18,Matius 6:18,لِكَيْ لَا تَظْهَرَ لِلنَّاسِ صَائِمًا، بَلْ لِأَبِيكَ ٱلَّذِي فِي ٱلْخَفَاءِ. فَأَبُوكَ ٱلَّذِي يَرَى فِي ٱلْخَفَاءِ يُجَازِيكَ عَلَانِيَةً.,"supaya puasamu tidak dilihat orang, melainkan oleh Bapamu yang berada di tempat yang tersembunyi. Dan, Bapamu yang melihat perbuatanmu yang tersembunyi itu akan membalasnya kepadamu.”","Dengan begitu, tidak ada yang dapat melihat bahwa engkau sedang berpuasa, kecuali Bapamu yang tidak kelihatan itu. Ia, yang melihat apa yang tidak kelihatan, akan membalas perbuatanmu.”",
Matius,6,19,Matius 6:19,«لَا تَكْنِزُوا لَكُمْ كُنُوزًا عَلَى ٱلْأَرْضِ حَيْثُ يُفْسِدُ ٱلسُّوسُ وَٱلصَّدَأُ، وَحَيْثُ يَنْقُبُ ٱلسَّارِقُونَ وَيَسْرِقُونَ.,"“Jangan menimbun untuk dirimu sendiri harta di bumi, tempat ngengat dan karat merusak, dan tempat pencuri membongkar serta mencuri.","“Janganlah kamu menyimpan bagi dirimu harta di bumi, di mana ngengat dan karat dapat merusaknya, dan pencuri dapat membongkar serta mencurinya.",
Matius,6,20,Matius 6:20,بَلِ ٱكْنِزُوا لَكُمْ كُنُوزًا فِي ٱلسَّمَاءِ، حَيْثُ لَا يُفْسِدُ سُوسٌ وَلَا صَدَأٌ، وَحَيْثُ لَا يَنْقُبُ سَارِقُونَ وَلَا يَسْرِقُونَ،,"Akan tetapi, kumpulkan untuk dirimu sendiri harta di surga, tempat ngengat dan karat tidak merusak, dan tempat pencuri tidak membongkar serta mencuri.","Tetapi, simpanlah bagi dirimu harta di surga karena ngengat dan karat tidak dapat merusaknya, dan pencuri pun tidak dapat membongkar serta mencurinya.",
Matius,6,21,Matius 6:21,لِأَنَّهُ حَيْثُ يَكُونُ كَنْزُكَ هُنَاكَ يَكُونُ قَلْبُكَ أَيْضًا.,"Karena di tempat hartamu berada, di situ juga hatimu berada.”","Karena di mana hartamu berada, di situlah juga hatimu.",
Matius,6,22,Matius 6:22,سِرَاجُ ٱلْجَسَدِ هُوَ ٱلْعَيْنُ، فَإِنْ كَانَتْ عَيْنُكَ بَسِيطَةً فَجَسَدُكَ كُلُّهُ يَكُونُ نَيِّرًا،,"“Mata adalah pelita tubuh. Jadi, kalau matamu baik, seluruh tubuhmu akan menjadi terang.","Mata adalah pelita tubuh. Sebab itu, jika matamu baik, maka teranglah seluruh tubuhmu.",
Matius,6,23,Matius 6:23,وَإِنْ كَانَتْ عَيْنُكَ شِرِّيرَةً فَجَسَدُكَ كُلُّهُ يَكُونُ مُظْلِمًا، فَإِنْ كَانَ ٱلنُّورُ ٱلَّذِي فِيكَ ظَلَامًا فَٱلظَّلَامُ كَمْ يَكُونُ!,"Akan tetapi, jika matamu jahat, seluruh tubuhmu akan penuh kegelapan. Jadi, jika terang yang seharusnya ada padamu adalah kegelapan, betapa pekatnya kegelapan itu.”","Tetapi, jika matamu jahat, maka gelaplah seluruh tubuhmu. Jadi, jika terang yang ada padamu menjadi gelap, betapa gelapnya kegelapan itu.",
Matius,6,24,Matius 6:24,«لَا يَقْدِرُ أَحَدٌ أَنْ يَخْدِمَ سَيِّدَيْنِ، لِأَنَّهُ إِمَّا أَنْ يُبْغِضَ ٱلْوَاحِدَ وَيُحِبَّ ٱلْآخَرَ، أَوْ يُلَازِمَ ٱلْوَاحِدَ وَيَحْتَقِرَ ٱلْآخَرَ. لَا تَقْدِرُونَ أَنْ تَخْدِمُوا ٱللهَ وَٱلْمَالَ.,"“Tidak ada orang yang dapat melayani dua tuan karena ia akan membenci tuan yang satu dan mengasihi yang lain, atau ia akan setia kepada tuan yang satu dan meremehkan yang lain. Kamu tidak dapat melayani Allah dan mamon .”","Tidak seorang pun dapat mengabdi kepada dua tuan karena ia akan membenci yang seorang dan mengasihi yang lain, atau ia akan setia kepada yang seorang dan mengabaikan yang lain. Oleh sebab itu, kamu tidak dapat sekaligus mengabdi kepada Allah dan kepada harta duniawi.”",
Matius,6,25,Matius 6:25,«لِذَلِكَ أَقُولُ لَكُمْ: لَا تَهْتَمُّوا لِحَيَاتِكُمْ بِمَا تَأْكُلُونَ وَبِمَا تَشْرَبُونَ، وَلَا لِأَجْسَادِكُمْ بِمَا تَلْبَسُونَ. أَلَيْسَتِ ٱلْحَيَاةُ أَفْضَلَ مِنَ ٱلطَّعَامِ، وَٱلْجَسَدُ أَفْضَلَ مِنَ ٱللِّبَاسِ؟,"“Sebab itu Aku berkata kepadamu, jangan khawatir tentang hidupmu, apa yang akan kamu makan atau apa yang kamu minum. Demikian juga tentang tubuhmu, apa yang akan kamu pakai. Bukankah hidup lebih penting daripada makanan, dan tubuh daripada pakaian?","“Sebab itu, Aku berkata kepadamu, janganlah khawatir tentang hidupmu, yaitu tentang apa yang akan kamu makan atau tentang apa yang akan kamu minum. Demikian juga halnya dengan tubuhmu, yaitu tentang apa yang akan kamu pakai. Bukankah hidup lebih penting daripada makanan dan tubuh lebih penting daripada pakaian?",
Matius,6,26,Matius 6:26,اُنْظُرُوا إِلَى طُيُورِ ٱلسَّمَاءِ: إِنَّهَا لَا تَزْرَعُ وَلَا تَحْصُدُ وَلَا تَجْمَعُ إِلَى مَخَازِنَ، وَأَبُوكُمُ ٱلسَّمَاوِيُّ يَقُوتُهَا. أَلَسْتُمْ أَنْتُمْ بِٱلْحَرِيِّ أَفْضَلَ مِنْهَا؟,"Lihatlah burung-burung di langit yang tidak menabur, tidak menuai, dan tidak mengumpulkan ke dalam lumbung, tetapi Bapa surgawimu memberi mereka makan. Bukankah kamu lebih berharga daripada mereka?","Lihatlah burung-burung di udara. Mereka tidak menabur, tidak menuai, dan tidak mengumpulkan makanannya di lumbung. Namun, mereka dipelihara oleh Bapamu yang di surga. Bukankah kamu lebih bernilai daripada burung-burung itu?",
Matius,6,27,Matius 6:27,وَمَنْ مِنْكُمْ إِذَا ٱهْتَمَّ يَقْدِرُ أَنْ يَزِيدَ عَلَى قَامَتِهِ ذِرَاعًا وَاحِدَةً؟,Siapakah di antara kamu yang karena khawatir dapat menambah sehasta pada usianya?,"Lagi pula, siapa di antara kamu yang karena kekhawatirannya dapat memperpanjang umurnya sedikit saja?",
Matius,6,28,Matius 6:28,وَلِمَاذَا تَهْتَمُّونَ بِٱللِّبَاسِ؟ تَأَمَّلُوا زَنَابِقَ ٱلْحَقْلِ كَيْفَ تَنْمُو! لَا تَتْعَبُ وَلَا تَغْزِلُ.,"Dan, tentang pakaian, mengapa kamu khawatir? Perhatikan bunga bakung di padang, bagaimana mereka tumbuh, mereka tidak bekerja dan juga tidak memintal,","Kalau begitu, mengapa kamu khawatir tentang pakaian? Perhatikanlah bunga bakung yang tumbuh di padang. Tumbuhan itu tidak bekerja dan juga tidak memintal,",
Matius,6,29,Matius 6:29,وَلَكِنْ أَقُولُ لَكُمْ: إِنَّهُ وَلَا سُلَيْمَانُ فِي كُلِّ مَجْدِهِ كَانَ يَلْبَسُ كَوَاحِدَةٍ مِنْهَا.,tetapi Aku mengatakan kepadamu bahwa Salomo dalam segala kemuliaannya pun tidak berpakaian seperti salah satu dari bunga-bunga itu.,"namun Aku berkata kepadamu, Nabi Sulaiman dengan segala kemuliaannya pun tidak pernah berdandan seindah salah satu dari bunga-bunga itu.",
Matius,6,30,Matius 6:30,فَإِنْ كَانَ عُشْبُ ٱلْحَقْلِ ٱلَّذِي يُوجَدُ ٱلْيَوْمَ وَيُطْرَحُ غَدًا فِي ٱلتَّنُّورِ، يُلْبِسُهُ ٱللهُ هَكَذَا، أَفَلَيْسَ بِٱلْحَرِيِّ جِدًّا يُلْبِسُكُمْ أَنْتُمْ ياقَلِيلِي ٱلْإِيمَانِ؟,"Jadi, jika Allah mendandani sedemikian rupa rumput di padang, yang ada hari ini dan besok dilemparkan ke dalam perapian, bukankah terlebih lagi Dia akan mendandani kamu, hai kamu yang kurang iman?","Jadi, jika Allah mendandani sedemikian rupa rumput di padang, yang hari ini ada dan esok dicampakkan ke api, bukankah Ia akan lebih lagi memberi pakaian kepadamu, hai orang-orang yang kurang percaya!",
Matius,6,31,Matius 6:31,فَلَا تَهْتَمُّوا قَائِلِينَ: مَاذَا نَأْكُلُ؟ أَوْ مَاذَا نَشْرَبُ؟ أَوْ مَاذَا نَلْبَسُ؟,"Karena itu, jangan kamu khawatir dengan berkata, ‘Apa yang akan kami makan?’, atau ‘Apa yang akan kami minum?’, atau ‘Apa yang akan kami pakai?’","Sebab itu, janganlah kamu khawatir dan berkata, ‘Apa yang akan kami makan?’ atau, ‘Apa yang akan kami minum?’ atau, ‘Apa yang akan kami pakai?’",
Matius,6,32,Matius 6:32,فَإِنَّ هَذِهِ كُلَّهَا تَطْلُبُهَا ٱلْأُمَمُ. لِأَنَّ أَبَاكُمُ ٱلسَّمَاوِيَّ يَعْلَمُ أَنَّكُمْ تَحْتَاجُونَ إِلَى هَذِهِ كُلِّهَا.,"Sebab, bangsa-bangsa lain mencari-cari semua ini dan Bapa surgawimu tahu bahwa kamu membutuhkan semua ini.","Semua itu dikejar oleh orang-orang yang tidak mengenal Allah, tetapi Bapamu yang di surga tahu bahwa kamu memerlukan semua itu.",
Matius,6,33,Matius 6:33,لَكِنِ ٱطْلُبُوا أَوَّلًا مَلَكُوتَ ٱللهِ وَبِرَّهُ، وَهَذِهِ كُلُّهَا تُزَادُ لَكُمْ.,"Akan tetapi, carilah dahulu Kerajaan dan kebenaran-Nya, dan semuanya itu akan ditambahkan kepadamu.",Carilah dahulu Kerajaan Allah dan kehendak-Nya maka semua itu akan ditambahkan kepadamu.,
Matius,6,34,Matius 6:34,فَلَا تَهْتَمُّوا لِلْغَدِ، لِأَنَّ ٱلْغَدَ يَهْتَمُّ بِمَا لِنَفْسِهِ. يَكْفِي ٱلْيَوْمَ شَرُّهُ.,"Jadi, jangan khawatir tentang hari esok karena hari esok akan mengkhawatirkan dirinya sendiri. Cukuplah suatu hari dengan kesusahannya sendiri.”","Janganlah kamu khawatir tentang hari esok karena hari esok mempunyai kesusahannya sendiri. Jadi, kesusahan sehari cukuplah untuk sehari.”",
Matius,7,1,Matius 7:1,«لَا تَدِينُوا لِكَيْ لَا تُدَانُوا،,“Jangan menghakimi supaya kamu tidak dihakimi.,“Janganlah kamu menghakimi supaya kamu tidak dihakimi.,
Matius,7,2,Matius 7:2,لِأَنَّكُمْ بِٱلدَّيْنُونَةِ ٱلَّتِي بِهَا تَدِينُونَ تُدَانُونَ، وَبِالْكَيْلِ ٱلَّذِي بِهِ تَكِيلُونَ يُكَالُ لَكُمْ.,"Karena dengan penghakiman yang kamu gunakan untuk menghakimi, kamu akan dihakimi, dan ukuran yang kamu gunakan untuk mengukur akan diukurkan kepadamu.","Karena sebagaimana kamu menghakimi, demikian pulalah kamu akan dihakimi, dan dengan ukuran apa engkau mengukur, itu pulalah yang akan diukurkan kepadamu.",
Matius,7,3,Matius 7:3,وَلِمَاذَا تَنْظُرُ ٱلْقَذَى ٱلَّذِي فِي عَيْنِ أَخِيكَ، وَأَمَّا ٱلْخَشَبَةُ ٱلَّتِي فِي عَيْنِكَ فَلَا تَفْطَنُ لَهَا؟,"Mengapa kamu melihat serpihan kayu di mata saudaramu, tetapi tidak mengetahui balok yang ada di matamu sendiri?","Mengapa engkau melihat serbuk kayu di dalam mata saudaramu, sedangkan balok kayu di dalam matamu sendiri tidak kausadari?",
Matius,7,4,Matius 7:4,أَمْ كَيْفَ تَقُولُ لِأَخِيكَ: دَعْنِي أُخْرِجِ ٱلْقَذَى مِنْ عَيْنِكَ، وَهَا ٱلْخَشَبَةُ فِي عَيْنِكَ؟,"Atau, bagaimana bisa kamu berkata kepada saudaramu, ‘Biar aku mengeluarkan serpihan kayu itu dari matamu,’ tetapi lihat, ada balok di matamu sendiri?","Bagaimana engkau dapat berkata kepada saudaramu, ‘Izinkan aku mengeluarkan serbuk kayu itu dari matamu,’ padahal di matamu sendiri ada balok kayu?",
Matius,7,5,Matius 7:5,يَا مُرَائِي، أَخْرِجْ أَوَّلًا ٱلْخَشَبَةَ مِنْ عَيْنِكَ، وَحِينَئِذٍ تُبْصِرُ جَيِّدًا أَنْ تُخْرِجَ ٱلْقَذَى مِنْ عَيْنِ أَخِيكَ!,"Hai, orang munafik, keluarkan dahulu balok itu dari matamu, dan kemudian kamu akan melihat dengan jelas untuk mengeluarkan serpihan kayu dari mata saudaramu.","Hai orang munafik, keluarkanlah dahulu balok kayu yang ada dalam matamu, kemudian barulah engkau dapat melihat dengan jelas untuk mengeluarkan serbuk kayu dari mata saudaramu.”",
