Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Mazmur,12,6,Mazmur 12:6,كَلَامُ ٱلرَّبِّ كَلَامٌ نَقِيٌّ، كَفِضَّةٍ مُصَفَّاةٍ فِي بُوطَةٍ فِي ٱلْأَرْضِ، مَمْحُوصَةٍ سَبْعَ مَرَّاتٍ.,"(12-7) Perkataan TUHAN adalah perkataan yang murni, seperti perak yang diuji dalam dapur peleburan bumi, dimurnikan sampai tujuh kali.","(12-7) Janji ALLAH adalah janji yang murni, seperti perak yang dilebur dalam dapur api di tanah, tujuh kali dimurnikan.",
Mazmur,12,7,Mazmur 12:7,أَنْتَ يَارَبُّ تَحْفَظُهُمْ. تَحْرُسُهُمْ مِنْ هَذَا ٱلْجِيلِ إِلَى ٱلدَّهْرِ.,"(12-8) Engkau, ya TUHAN, akan menjaga mereka. Engkau akan memelihara mereka dari generasi ini, untuk selama-lamanya.","(12-8) Ya ALLAH, Engkau akan menjaga orang-orang itu. Engkau memelihara mereka terhadap generasi ini untuk selama-lamanya.",
Mazmur,12,8,Mazmur 12:8,ٱلْأَشْرَارُ يَتَمَشَّوْنَ مِنْ كُلِّ نَاحِيَةٍ عِنْدَ ٱرْتِفَاعِ ٱلْأَرْذَالِ بَيْنَ ٱلنَّاسِ.,"(12-9) Orang fasik berjalan di sekeliling, ketika kebusukan ditinggikan oleh anak-anak manusia.",(12-9) Orang fasik berkeliaran di mana-mana karena kekejian dipuji-puji di antara bani Adam.,
Mazmur,13,1,Mazmur 13:1,إِلَى مَتَى يَارَبُّ تَنْسَانِي كُلَّ ٱلنِّسْيَانِ؟ إِلَى مَتَى تَحْجُبُ وَجْهَكَ عَنِّي؟,"Kepada pemimpin pujian: Nyanyian Daud. (13-2) Berapa lama lagi, ya TUHAN? Apakah Engkau akan melupakanku selama-lamanya? Berapa lama lagi Engkau menyembunyikan wajah-Mu dariku?",Untuk pemimpin pujian. Syair Daud.,
Mazmur,13,2,Mazmur 13:2,إِلَى مَتَى أَجْعَلُ هُمُومًا فِي نَفْسِي وَحُزْنًا فِي قَلْبِي كُلَّ يَوْمٍ؟ إِلَى مَتَى يَرْتَفِعُ عَدُوِّي عَلَيَّ؟,"(13-3) Berapa lama aku harus menaruh nasihat di dalam jiwaku, dan kesedihan di dalam hatiku sepanjang hari? Berapa lama lagi musuhku akan ditinggikan atas aku?","Sampai kapan, ya ALLAH? Sampai selama-lamanyakah Engkau melupakan aku? Sampai kapan Engkau menyembunyikan hadirat-Mu dariku?",
Mazmur,13,3,Mazmur 13:3,ٱنْظُرْ وَٱسْتَجِبْ لِي يَارَبُّ إِلَهِي. أَنِرْ عَيْنَيَّ لِئَلَّا أَنَامَ نَوْمَ ٱلْمَوْتِ،,"(13-4) Lihat dan jawablah aku, ya TUHAN, Allahku. Terangi mataku, jangan sampai aku tidur dalam kematian.",Sampai kapan aku harus menyimpan kekhawatiran dalam diriku? Dukacita ada dalam hatiku sepanjang hari. Sampai kapan musuhku meninggikan diri atasku?,
Mazmur,13,4,Mazmur 13:4,لِئَلَّا يَقُولَ عَدُوِّي: «قَدْ قَوِيتُ عَلَيْهِ». لِئَلَّا يَهْتِفَ مُضَايِقِيَّ بِأَنِّي تَزَعْزَعْتُ.,"(13-5) Jangan sampai musuhku berkata, “Aku telah mengalahkan dia,” lalu lawan-lawanku akan bersukacita ketika aku goyah.","Ya ALLAH, ya Tuhanku, perhatikanlah dan jawablah kiranya aku. Terangilah mataku supaya jangan aku tertidur dalam kematian,",
Mazmur,13,5,Mazmur 13:5,أَمَّا أَنَا فَعَلَى رَحْمَتِكَ تَوَكَّلْتُ. يَبْتَهِجُ قَلْبِي بِخَلَاصِكَ.,"(13-6) Namun, aku percaya pada kasih setia-Mu. Hatiku bersukacita karena keselamatan-Mu.","supaya jangan musuhku berkata, “Aku sudah menguasainya!” dan lawan-lawanku bergembira ketika aku tergelincir.",
Mazmur,13,6,Mazmur 13:6,أُغَنِّي لِلرَّبِّ لِأَنَّهُ أَحْسَنَ إِلَيَّ.,(13-7) Aku akan bernyanyi bagi TUHAN karena Dia telah berbuat baik kepadaku.,"Tetapi, aku, aku telah memercayai kasih abadi-Mu, hatiku bergembira karena keselamatan dari-Mu. Aku hendak menyanyi bagi ALLAH karena Ia telah berbuat baik kepadaku.",
Mazmur,14,1,Mazmur 14:1,قَالَ ٱلْجَاهِلُ فِي قَلْبِهِ: «لَيْسَ إِلَهٌ». فَسَدُوا وَرَجِسُوا بِأَفْعَالِهِمْ. لَيْسَ مَنْ يَعْمَلُ صَلَاحًا.,"Kepada pemimpin pujian: Nyanyian Daud. Orang bodoh berkata dalam hatinya, “Tidak ada Allah.” Mereka rusak, dan melakukan perbuatan keji; tidak ada yang berbuat baik.","Untuk pemimpin pujian. Dari Daud. Orang kafir berkata di dalam hatinya, “Tidak ada Tuhan.” Mereka rusak, kelakuannya keji, tidak ada yang berbuat baik.",
Mazmur,14,2,Mazmur 14:2,اَلرَّبُّ مِنَ ٱلسَّمَاءِ أَشْرَفَ عَلَى بَنِي ٱلْبَشَرِ، لِيَنْظُرَ: هَلْ مِنْ فَاهِمٍ طَالِبِ ٱللهِ؟,"TUHAN melihat ke bawah dari surga kepada anak-anak manusia, untuk melihat jika ada seseorang yang bijaksana yang mencari Allah.","ALLAH memandang ke bawah dari surga, kepada bani Adam, untuk melihat kalau-kalau ada orang yang bijaksana, yang mencari Allah.",
Mazmur,14,3,Mazmur 14:3,ٱلْكُلُّ قَدْ زَاغُوا مَعًا، فَسَدُوا. لَيْسَ مَنْ يَعْمَلُ صَلَاحًا، لَيْسَ وَلَا وَاحِدٌ.,Mereka semua telah menyimpang; Mereka bersama-sama telah menjadi keji. Tidak ada seorang pun yang berbuat baik. Seorang pun tidak!,"Mereka semua sudah menyimpang dan sama-sama bejat. Tidak ada yang berbuat baik, seorang pun tidak.",
Mazmur,14,4,Mazmur 14:4,أَلَمْ يَعْلَمْ كُلُّ فَاعِلِي ٱلْإِثْمِ، ٱلَّذِينَ يَأْكُلُونَ شَعْبِي كَمَا يَأْكُلُونَ ٱلْخُبْزَ، وَٱلرَّبَّ لَمْ يَدْعُوا.,"Apakah semua orang yang berbuat fasik tidak tahu; yang memakan habis umat-Ku seperti memakan roti, dan tidak berseru kepada TUHAN?","Tidak sadarkah semua orang yang berbuat jahat, yang memakan habis umat-Ku seperti makan roti, dan yang tidak berseru kepada ALLAH?",
Mazmur,14,5,Mazmur 14:5,هُنَاكَ خَافُوا خَوْفًا، لِأَنَّ ٱللهَ فِي ٱلْجِيلِ ٱلْبَارِّ.,"Di sana, mereka berada dalam ketakutan besar karena Allah ada bersama dengan keturunan orang benar.",Di sana mereka akan sangat ketakutan karena Allah menyertai generasi yang benar.,
Mazmur,14,6,Mazmur 14:6,رَأْيَ ٱلْمِسْكِينِ نَاقَضْتُمْ، لِأَنَّ ٱلرَّبَّ مَلْجَأُهُ.,"Kamu mempermalukan nasihat orang tertindas, tetapi TUHAN ialah tempat perlindungannya.","Kamu hendak mempermalukan maksud orang yang tertindas, tetapi ALLAH adalah tempat perlindungannya.",
Mazmur,14,7,Mazmur 14:7,لَيْتَ مِنْ صِهْيَوْنَ خَلَاصَ إِسْرَائِيلَ. عِنْدَ رَدِّ ٱلرَّبِّ سَبْيَ شَعْبِهِ، يَهْتِفُ يَعْقُوبُ، وَيَفْرَحُ إِسْرَائِيلُ.,"Kiranya keselamatan bagi orang Israel datang dari Sion! Ketika TUHAN memulihkan keadaan umat-Nya, Yakub akan bersukacita, Israel akan bergembira.","Kiranya keselamatan bagi orang Israil datang dari Sion! Ketika ALLAH memulihkan keadaan umat-Nya, Yakub akan bergembira dan Israil akan bersukacita.",
Mazmur,15,1,Mazmur 15:1,يَارَبُّ، مَنْ يَنْزِلُ فِي مَسْكَنِكَ؟ مَنْ يَسْكُنُ فِي جَبَلِ قُدْسِكَ؟,"Nyanyian Daud. Ya TUHAN, siapa yang boleh menumpang di dalam tenda-Mu? Siapa yang boleh tinggal di gunung-Mu yang kudus?","Syair Daud. Ya ALLAH, siapakah yang boleh menumpang dalam Kemah Suci-Mu? Siapakah yang boleh tinggal di gunung-Mu yang suci?",
Mazmur,15,2,Mazmur 15:2,ٱلسَّالِكُ بِٱلْكَمَالِ، وَٱلْعَامِلُ ٱلْحَقَّ، وَٱلْمُتَكَلِّمُ بِٱلصِّدْقِ فِي قَلْبِهِ.,"Dia yang berjalan dengan tidak bercela, yang melakukan apa yang adil, dan yang mengatakan kebenaran dalam hatinya.","Dia yang hidup tak bercela, yang berbuat benar, dan yang mengatakan kebenaran dalam hatinya;",
Mazmur,15,3,Mazmur 15:3,ٱلَّذِي لَا يَشِي بِلِسَانِهِ، وَلَا يَصْنَعُ شَرًّا بِصَاحِبِهِ، وَلَا يَحْمِلُ تَعْيِيرًا عَلَى قَرِيبِهِ.,"Dia yang tidak memfitnah dengan lidahnya, yang tidak melakukan kejahatan terhadap sesamanya, dan tidak membuat celaan kepada kawannya.","dia yang tidak memfitnah dengan lidahnya, yang tidak berbuat jahat terhadap sahabatnya, dan yang tidak menanggungkan cela kepada tetangganya;",
Mazmur,15,4,Mazmur 15:4,وَٱلرَّذِيلُ مُحْتَقَرٌ فِي عَيْنَيْهِ، وَيُكْرِمُ خَائِفِي ٱلرَّبِّ. يَحْلِفُ لِلضَّرَرِ وَلَا يُغَيِّرُ.,"Dia yang di mata-Nya merendahkan orang-orang tertolak, tetapi yang menghormati mereka yang takut akan TUHAN; yang berjanji sekalipun rugi dan tidak mengubahnya,","dia yang memandang hina orang keji, tetapi menghormati orang yang bertakwa kepada ALLAH; dia yang tidak mengubah janjinya sekalipun rugi;",
Mazmur,15,5,Mazmur 15:5,فِضَّتُهُ لَا يُعْطِيهَا بِٱلرِّبَا، وَلَا يَأْخُذُ ٱلرِّشْوَةَ عَلَى ٱلْبَرِيءِ. ٱلَّذِي يَصْنَعُ هَذَا لَا يَتَزَعْزَعُ إِلَى ٱلدَّهْرِ.,"yang tidak meminjamkan uangnya dengan bunga, dan tidak menerima suap untuk melawan orang tidak bersalah. Dia yang melakukan semuanya itu, takkan pernah goyah selama-lamanya.","dia yang tidak meminjamkan uangnya dengan makan bunga, dan yang tidak menerima suap untuk melawan orang yang tak bersalah. Orang yang berbuat demikian selama-lamanya tak akan tergoyahkan.",
Mazmur,16,1,Mazmur 16:1,اِحْفَظْنِي يَا ٱللهُ لِأَنِّي عَلَيْكَ تَوَكَّلْتُ.,"Miktam Daud. Lindungi aku, ya Allah, karena di dalam Engkau aku berlindung.","Miktam. Dari Daud. Ya Allah, jagalah kiranya aku karena pada-Mulah aku berlindung.",
Mazmur,16,2,Mazmur 16:2,قُلْتُ لِلرَّبِّ: «أَنْتَ سَيِّدِي. خَيْرِي لَا شَيْءَ غَيْرُكَ».,"Aku berkata kepada TUHAN, “Engkau adalah Tuhanku. Tidak ada yang lebih baik.”","Aku berkata kepada ALLAH, “Engkaulah Tuhanku, tak ada yang baik bagiku, selain Engkau.”",
Mazmur,16,3,Mazmur 16:3,ٱلْقِدِّيسُونَ ٱلَّذِينَ فِي ٱلْأَرْضِ وَٱلْأَفَاضِلُ كُلُّ مَسَرَّتِي بِهِمْ.,"Orang-orang kudus yang ada di bumi, mereka adalah orang-orang mulia; di dalam mereka segala kesukaanku.","Orang-orang suci yang ada di bumi, merekalah orang-orang mulia yang selalu menjadi kesukaanku.",
Mazmur,16,4,Mazmur 16:4,تَكْثُرُ أَوْجَاعُهُمُ ٱلَّذِينَ أَسْرَعُوا وَرَاءَ آخَرَ. لَا أَسْكُبُ سَكَائِبَهُمْ مِنْ دَمٍ، وَلَا أَذْكُرُ أَسْمَاءَهُمْ بِشَفَتَيَّ.,"Kesusahan orang yang mengikuti ilah lain akan bertambah banyak; kurban pencurahan darah mereka takkan aku tuang, dan aku takkan menyebut nama-nama mereka di bibirku.","Kesusahan orang-orang yang menyembah ilah lain akan bertambah banyak. Aku tidak akan turut mencurahkan persembahan minuman mereka yang dari darah, atau pun menyebut-nyebut nama ilah-ilah lain di bibirku.",
Mazmur,16,5,Mazmur 16:5,ٱلرَّبُّ نَصِيبُ قِسْمَتِي وَكَأْسِي. أَنْتَ قَابِضُ قُرْعَتِي.,TUHAN adalah bagian warisanku dan pialaku. Engkau memegang undianku.,"Ya ALLAH, Engkaulah bagian pusakaku dan pialaku. Engkau meneguhkan bagian tanah yang diundikan bagiku.",
Mazmur,16,6,Mazmur 16:6,حِبَالٌ وَقَعَتْ لِي فِي ٱلنُّعَمَاءِ، فَٱلْمِيرَاثُ حَسَنٌ عِنْدِي.,"Tali pengukur telah jatuh bagiku di tempat-tempat yang menyenangkan. Sebenarnya, aku menerima warisan yang indah.","Tali pengukur jatuh bagiku di tempat-tempat yang indah. Sesungguhnya, milik pusakaku menyenangkan bagiku.",
Mazmur,16,7,Mazmur 16:7,أُبَارِكُ ٱلرَّبَّ ٱلَّذِي نَصَحَنِي، وَأَيْضًا بِٱللَّيْلِ تُنْذِرُنِي كُلْيَتَايَ.,"Aku akan memuji TUHAN yang menasihatiku; sepanjang malam, batinku mengajariku.","Aku hendak memuji ALLAH yang telah menasihati aku. Ya, pada malam hari batinku mengajariku.",
Mazmur,16,8,Mazmur 16:8,جَعَلْتُ ٱلرَّبَّ أَمَامِي فِي كُلِّ حِينٍ، لِأَنَّهُ عَنْ يَمِينِي فَلَا أَتَزَعْزَعُ.,"Aku selalu menempatkan TUHAN di hadapanku. Karena Dia ada di sebelah kananku, aku takkan goyah.","Aku senantiasa sadar bahwa ALLAH ada di hadapanku. Karena Ia di sisi kananku, aku tak akan tergoyahkan.",
Mazmur,16,9,Mazmur 16:9,لِذَلِكَ فَرِحَ قَلْبِي، وَٱبْتَهَجَتْ رُوحِي. جَسَدِي أَيْضًا يَسْكُنُ مُطْمَئِنًّا.,"Karena itu, hatiku bersukacita dan kemuliaanku bergembira. Ya, tubuhku juga tinggal dengan aman.","Itulah sebabnya, hatiku bersukacita dan jiwaku bergembira. Ya, tubuhku akan beristirahat dengan sentosa",
Mazmur,16,10,Mazmur 16:10,لِأَنَّكَ لَنْ تَتْرُكَ نَفْسِي فِي ٱلْهَاوِيَةِ. لَنْ تَدَعَ تَقِيَّكَ يَرَى فَسَادًا.,"Sebab, Engkau takkan meninggalkan jiwaku di dunia orang mati; Engkau takkan membiarkan orang kudus-Mu melihat kebinasaan.","karena Engkau tidak akan menyerahkan jiwaku ke alam kubur, dan tidak akan membiarkan orang saleh-Mu melihat kebinasaan.",
Mazmur,16,11,Mazmur 16:11,تُعَرِّفُنِي سَبِيلَ ٱلْحَيَاةِ. أَمَامَكَ شِبَعُ سُرُورٍ. فِي يَمِينِكَ نِعَمٌ إِلَى ٱلْأَبَدِ.,"Engkau akan memberitahukan kepadaku jalan kehidupan; Di hadapan-Mu ada kepenuhan sukacita, di tangan kanan-Mu ada kebahagiaan selama-lamanya.","Engkau akan menyatakan kepadaku jalan kehidupan. Di hadirat-Mu ada kegembiraan yang penuh, di sebelah kanan-Mu ada nikmat selama-lamanya.",
Mazmur,17,1,Mazmur 17:1,اِسْمَعْ يَارَبُّ لِلْحَقِّ. أَنْصِتْ إِلَى صُرَاخِي. أَصْغِ إِلَى صَلَاتِي مِنْ شَفَتَيْنِ بِلَا غِشٍّ.,"Doa Daud. Dengarlah keadilan, ya TUHAN, perhatikan seruanku. Dengarkan doaku, dari bibir yang tidak menipu.","Doa Daud. Ya ALLAH, dengarkanlah kiranya perkara yang benar. Perhatikanlah seruanku! Dengarkanlah doaku, yang keluar dari bibir yang tidak menipu.",
Mazmur,17,2,Mazmur 17:2,مِنْ قُدَّامِكَ يَخْرُجُ قَضَائِي. عَيْنَاكَ تَنْظُرَانِ ٱلْمُسْتَقِيمَاتِ.,Kiranya penghakiman datang dari hadapan-Mu. Biarlah mata-Mu memandang kejujuran.,"Biarlah putusan perkaraku datang dari hadirat-Mu, dan biarlah mata-Mu memandang apa yang adil.",
Mazmur,17,3,Mazmur 17:3,جَرَّبْتَ قَلْبِي. تَعَهَّدْتَهُ لَيْلًا. مَحَّصْتَنِي. لَا تَجِدُ فِيَّ ذُمُومًا. لَا يَتَعَدَّى فَمِي.,"Engkau telah menguji hatiku, Engkau mengunjungiku pada waktu malam. Engkau memurnikanku dan Engkau tidak menemukan apa pun. Aku sudah merancang bahwa mulutku takkan melanggar.","Engkau mencoba hatiku, Engkau memeriksa aku pada malam hari. Ketika Engkau menguji aku, Engkau tidak mendapati apa pun. Aku sudah berniat agar mulutku tidak melakukan pelanggaran.",
Mazmur,17,4,Mazmur 17:4,مِنْ جِهَةِ أَعْمَالِ ٱلنَّاسِ فَبِكَلَامِ شَفَتَيْكَ أَنَا تَحَفَّظْتُ مِنْ طُرُقِ ٱلْمُعْتَنِفِ.,"Tentang perbuatan manusia, sesuai dengan firman dari bibir-Mu, aku sudah awas dari jalan-jalan kekerasan.",Mengenai perbuatan manusia: Aku sudah menjaga diriku dari jalan-jalan kekerasan sesuai dengan firman yang Kausampaikan.,
Mazmur,17,5,Mazmur 17:5,تَمَسَّكَتْ خُطُوَاتِي بِآثَارِكَ فَمَا زَلَّتْ قَدَمَايَ.,Langkahku tetap berpegang pada jejak-jejak-Mu; Kakiku tidak terpeleset.,"Langkahku tetap mengikuti jalur-Mu, kakiku tidak tergelincir.",
Mazmur,17,6,Mazmur 17:6,أَنَا دَعَوْتُكَ لِأَنَّكَ تَسْتَجِيبُ لِي يَا ٱللهُ. أَمِلْ أُذُنَيْكَ إِلَيَّ. ٱسْمَعْ كَلَامِي.,"Aku memanggil-Mu karena Engkau akan menjawab aku, ya Allah. Condongkan telinga-Mu kepadaku, dengarlah kata-kataku.","Aku berseru kepada-Mu karena Engkau akan menjawab aku, ya Allah. Perhatikanlah aku, dengarkanlah kata-kataku.",
Mazmur,17,7,Mazmur 17:7,مَيِّزْ مَرَاحِمَكَ، يَامُخَلِّصَ ٱلْمُتَّكِلِينَ عَلَيْكَ، بِيَمِينِكَ مِنَ ٱلْمُقَاوِمِينَ.,Tunjukkanlah kasih setia-Mu dengan cara yang mengagumkan; yang menyelamatkan mereka yang mencari perlindungan dengan tangan kanan-Mu dari mereka yang bangkit.,Nyatakanlah kasih abadi-Mu yang ajaib itu! Tangan kanan-Mu menyelamatkan orang-orang yang berlindung pada-Mu dari musuh-musuh mereka.,
Mazmur,17,8,Mazmur 17:8,ٱحْفَظْنِي مِثْلَ حَدَقَةِ ٱلْعَيْنِ. بِظِلِّ جَنَاحَيْكَ ٱسْتُرْنِي,"Jagalah aku seperti biji mata-Mu. Sembunyikan aku di bawah naungan sayap-Mu,","Jagalah aku seperti apa yang Kausayang, dan sembunyikanlah aku di bawah naungan-Mu",
Mazmur,17,9,Mazmur 17:9,مِنْ وَجْهِ ٱلْأَشْرَارِ ٱلَّذِينَ يُخْرِبُونَنِي، أَعْدَائِي بِٱلنَّفْسِ ٱلَّذِينَ يَكْتَنِفُونَنِي.,"dari orang fasik yang menghancurkan aku, dari musuh-musuh mematikan yang mengelilingi aku.","dari orang-orang fasik yang hendak membinasakan aku, yaitu musuh-musuh mematikan yang mengepung aku.",
Mazmur,17,10,Mazmur 17:10,قَلْبَهُمُ ٱلسَّمِينَ قَدْ أَغْلَقُوا. بِأَفْوَاهِهِمْ قَدْ تَكَلَّمُوا بِٱلْكِبْرِيَاءِ.,Mereka tertutupi lemak mereka; mereka berbicara dengan sombong dengan mulut mereka.,"Mereka menutup hati, mulut mereka berbicara dengan congkak.",
Mazmur,17,11,Mazmur 17:11,فِي خُطُوَاتِنَا ٱلْآنَ قَدْ أَحَاطُوا بِنَا. نَصَبُوا أَعْيُنَهُمْ لِيُزْلِقُونَا إِلَى ٱلْأَرْضِ.,"Sekarang, mereka mengepung langkah-langkahku; mereka mengarahkan mata mereka untuk membuang aku ke tanah.",Sekarang mereka mengepung langkahku. Mereka mengintai untuk mengempaskan aku ke tanah.,
Mazmur,17,12,Mazmur 17:12,مَثَلُهُ مَثَلُ ٱلْأَسَدِ ٱلْقَرِمِ إِلَى ٱلِٱفْتِرَاسِ، وَكَٱلشِّبْلِ ٱلْكَامِنِ فِي عِرِّيسِهِ.,"Mereka seperti seekor singa yang ingin sekali mencabik-cabik. Dan, seperti singa muda yang diam di tempat tersembunyi.","Mereka seperti singa yang ingin mencabik-cabik, seperti singa muda yang mendekam di tempat tersembunyi.",
Mazmur,17,13,Mazmur 17:13,قُمْ يَارَبُّ. تَقَدَّمْهُ. اِصْرَعْهُ. نَجِّ نَفْسِي مِنَ ٱلشِّرِّيرِ بِسَيْفِكَ،,"Bangkitlah, ya TUHAN! Hadapi dia dan tundukkan dia. Selamatkan jiwaku dari orang-orang fasik, dengan pedang-Mu,","Ya ALLAH, bertindaklah kiranya. Hadapilah mereka dan tundukkanlah mereka! Luputkanlah jiwaku dari orang fasik dengan pedang-Mu,",
Mazmur,17,14,Mazmur 17:14,مِنَ ٱلنَّاسِ بِيَدِكَ يَارَبُّ، مِنْ أَهْلِ ٱلدُّنْيَا. نَصِيبُهُمْ فِي حَيَاتِهِمْ. بِذَخَائِرِكَ تَمْلَأُ بُطُونَهُمْ. يَشْبَعُونَ أَوْلَادًا وَيَتْرُكُونَ فُضَالَتَهُمْ لِأَطْفَالِهِمْ.,"dari orang-orang dengan tangan-Mu, ya TUHAN, dari orang-orang dunia yang bagiannya ada di kehidupan ini. Engkau memenuhi perut mereka dengan harta; mereka kenyang dengan anak-anak, dan mereka meninggalkan sisa-sisanya kepada anak-anak mereka.","dari manusia dengan tangan-Mu, ya ALLAH, yaitu manusia di dunia, yang imbalannya hanya ada dalam hidup ini. Engkau memenuhi perut mereka dengan apa yang Kausimpan, anak-anak mereka kenyang dan dapat meninggalkan sisa bagi bayi-bayi mereka.",
Mazmur,17,15,Mazmur 17:15,أَمَّا أَنَا فَبِالْبِرِّ أَنْظُرُ وَجْهَكَ. أَشْبَعُ إِذَا ٱسْتَيْقَظْتُ بِشَبَهِكَ.,"Akan tetapi, aku akan memandang wajah-Mu dalam kebenaran, Ketika aku bangun, aku akan dipuaskan oleh rupa-Mu.","Tetapi, aku, dalam kebenaran aku akan memandang wajah-Mu, dan pada waktu aku bangun, aku akan puas memandang wujud kemuliaan-Mu.",
Mazmur,18,1,Mazmur 18:1,أُحِبُّكَ يَارَبُّ، يَا قُوَّتِي.,"Kepada pemimpin pujian: Nyanyian hamba TUHAN, Daud, yang mengucapkan kepada TUHAN perkataan nyanyian ini, pada hari ketika TUHAN menyelamatkannya dari tangan semua musuhnya dan dari tangan Saul. (18-2) Aku mengasihi-Mu, ya TUHAN, kekuatanku;","(18-1) Untuk pemimpin pujian. Dari hamba ALLAH, yaitu Daud, yang menyampaikan perkataan nyanyian ini kepada ALLAH, setelah ALLAH melepaskannya dari cengkeraman semua musuhnya dan dari tangan Saul. (18-2) Ia berkata, “Aku mengasihi Engkau, ya ALLAH, kekuatanku!",
Mazmur,18,2,Mazmur 18:2,ٱلرَّبُّ صَخْرَتِي وَحِصْنِي وَمُنْقِذِي. إِلَهِي صَخْرَتِي بِهِ أَحْتَمِي. تُرْسِي وَقَرْنُ خَلَاصِي وَمَلْجَإِي.,"(18-3) TUHAN adalah bukit batuku, benteng pertahananku, dan penyelamatku. Allahku, gunung batuku, di dalam Dia aku mencari perlindungan; perisaiku, tanduk keselamatanku, tempat perlindunganku yang tinggi.","(18-3) ALLAH adalah bukit batuku, kubu pertahananku, dan pembebasku. Dialah Tuhanku, gunung batuku, kepada-Nya aku berlindung. Dialah perisaiku, tanduk keselamatanku, dan kota bentengku.",
Mazmur,18,3,Mazmur 18:3,أَدْعُو ٱلرَّبَّ ٱلْحَمِيدَ، فَأَتَخَلَّصُ مِنْ أَعْدَائِي.,"(18-4) Aku berseru kepada TUHAN yang layak dipuji, maka aku diselamatkan dari musuh-musuhku.","(18-4) Aku berseru kepada ALLAH yang patut dipuji, dan aku diselamatkan dari musuh-musuhku.",
Mazmur,18,4,Mazmur 18:4,اِكْتَنَفَتْنِي حِبَالُ ٱلْمَوْتِ، وَسُيُولُ ٱلْهَلَاكِ أَفْزَعَتْنِي.,"(18-5)Tali-tali kematian membelit aku, dan arus deras kejahatan membanjiri aku.","(18-5) Tali-tali maut membelit aku, air bah kejahatan melanda aku.",
Mazmur,18,5,Mazmur 18:5,حِبَالُ ٱلْهَاوِيَةِ حَاقَتْ بِي. أَشْرَاكُ ٱلْمَوْتِ ٱنْتَشَبَتْ بِي.,"(18-6) Tali-tali dunia orang mati meliliti aku, dan jerat-jerat kematian mengadang aku.","(18-6) Tali-tali alam kubur melilit aku, jerat-jerat maut menghadang aku.",
Mazmur,18,6,Mazmur 18:6,فِي ضِيقِي دَعَوْتُ ٱلرَّبَّ، وَإِلَى إِلَهِي صَرَخْتُ، فَسَمِعَ مِنْ هَيْكَلِهِ صَوْتِي، وَصُرَاخِي قُدَّامَهُ دَخَلَ أُذُنَيْهِ.,"(18-7) Dalam kesesakan, aku memanggil TUHAN; aku berseru minta tolong kepada Allahku. Dari bait-Nya, Dia mendengar suaraku, dan seruanku minta tolong kepada-Nya sampai ke telinga-Nya.","(18-7) Dalam kesesakanku aku berseru kepada ALLAH, dan berteriak minta tolong kepada Tuhanku. Ia mendengar suaraku dari dalam Bait-Nya yang suci, dan teriakanku kepada-Nya sampai ke pendengaran-Nya.",
Mazmur,18,7,Mazmur 18:7,فَٱرْتَجَّتِ ٱلْأَرْضُ وَٱرْتَعَشَتْ، أُسُسُ ٱلْجِبَالِ ٱرْتَعَدَتْ وَٱرْتَجَّتْ لِأَنَّهُ غَضِبَ.,"(18-8) Kemudian, bumi berguncang dan bergoyang; dasar-dasar gunung bergetar dan berguncang karena Dia marah.","(18-8) Maka, bumi bergoyang dan berguncang, dasar-dasar gunung pun bergetar serta bergoyang karena murka-Nya.",
Mazmur,18,8,Mazmur 18:8,صَعِدَ دُخَانٌ مِنْ أَنْفِهِ، وَنَارٌ مِنْ فَمِهِ أَكَلَتْ. جَمْرٌ ٱشْتَعَلَتْ مِنْهُ.,"(18-9) Asap naik dari lubang hidung-Nya, api yang melahap keluar dari mulut-Nya; bara yang menyala-nyala keluar dari diri-Nya.","(18-9) Asap murka-Nya mengepul, api amarah-Nya menghanguskan; baranya menyala-nyala.",
Mazmur,18,9,Mazmur 18:9,طَأْطَأَ ٱلسَّمَاوَاتِ وَنَزَلَ، وَضَبَابٌ تَحْتَ رِجْلَيْهِ.,"(18-10) Dia membungkukkan langit lalu turun, kegelapan di bawah kaki-Nya.","(18-10) Ia melengkungkan langit, lalu turun, kelam pekat ada di bawah kaki-Nya.",
Mazmur,18,10,Mazmur 18:10,رَكِبَ عَلَى كَرُوبٍ وَطَارَ، وَهَفَّ عَلَى أَجْنِحَةِ ٱلرِّيَاحِ.,"(18-11) Dia mengendarai kerub dan terbang, Dia melayang di atas sayap-sayap angin.","(18-11) Dengan malaikat kerub Ia terbang, melayang pesat di atas sayap-sayap angin.",
Mazmur,18,11,Mazmur 18:11,جَعَلَ ٱلظُّلْمَةَ سِتْرَهُ. حَوْلَهُ مِظَلَّتَهُ ضَبَابَ ٱلْمِيَاهِ وَظَلَامَ ٱلْغَمَامِ.,"(18-12) Dia membuat kegelapan itu tempat persembunyian-Nya, pondok-Nya mengelilingi-Nya, di air yang gelap dan awan tebal di langit.","(18-12) Ia membuat kegelapan di sekeliling-Nya menjadi selubung, tempat persemayaman-Nya adalah air yang gelap dan awan tebal di udara.",
