Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Imamat,6,2,Imamat 6:2,«إِذَا أَخْطَأَ أَحَدٌ وَخَانَ خِيَانَةً بِٱلرَّبِّ، وَجَحَدَ صَاحِبَهُ وَدِيعَةً أَوْ أَمَانَةً أَوْ مَسْلُوبًا، أَوِ ٱغْتَصَبَ مِنْ صَاحِبِهِ،,"“Jika seseorang berdosa dan bertindak tidak setia kepada TUHAN dengan menipu sesamanya mengenai barang titipan, atau barang yang dipercayakan kepadanya, atau barang rampasan, atau dia telah memeras sesamanya,","“Jika seseorang berdosa dan melakukan kemungkaran terhadap ALLAH dengan menipu sesamanya perihal barang titipan, barang yang dipercayakan, atau barang sitaan; jika ia memeras sesamanya,",
Imamat,6,3,Imamat 6:3,أَوْ وَجَدَ لُقَطَةً وَجَحَدَهَا، وَحَلَفَ كَاذِبًا عَلَى شَيْءٍ مِنْ كُلِّ مَا يَفْعَلُهُ ٱلْإِنْسَانُ مُخْطِئًا بِهِ،,"atau ketika dia menemukan barang yang hilang, tetapi berbohong mengenai hal itu dan dia bersumpah dusta mengenai segala hal yang dilakukan oleh seorang manusia sehingga dia berdosa karenanya,","atau menemukan barang yang hilang, lalu berbohong mengenai barang itu dan bersumpah dusta—jadi, apa pun yang dilakukan seseorang sehingga ia berdosa karenanya—",
Imamat,6,4,Imamat 6:4,فَإِذَا أَخْطَأَ وَأَذْنَبَ، يَرُدُّ ٱلْمَسْلُوبَ ٱلَّذِي سَلَبَهُ، أَوِ ٱلْمُغْتَصَبَ ٱلَّذِي ٱغْتَصَبَهُ، أَوِ ٱلْوَدِيعَةَ ٱلَّتِي أُودِعَتْ عِنْدَهُ، أَوِ ٱللُّقَطَةَ ٱلَّتِي وَجَدَهَا،,"akan terjadi, karena dia telah berdosa dan bersalah, dia harus mengembalikan apa yang telah diambilnya, entah itu dengan merampas, memeras, mengambil barang yang dititipkan kepadanya, atau barang hilang yang ditemukannya,","lalu ia bersalah, maka ia harus memulangkan barang yang disitanya, barang hasil pemerasannya, barang titipan yang dititipkan kepadanya, barang hilang yang ditemukannya,",
Imamat,6,5,Imamat 6:5,أَوْ كُلَّ مَا حَلَفَ عَلَيْهِ كَاذِبًا. يُعَوِّضُهُ بِرَأْسِهِ، وَيَزِيدُ عَلَيْهِ خُمْسَهُ. إِلَى ٱلَّذِي هُوَ لَهُ يَدْفَعُهُ يَوْمَ ذَبِيحَةِ إِثْمِهِ.,"maupun barang yang atasnya dia bersumpah dusta itu. Dia harus membayar kembali semua barang itu sepenuhnya dan harus menambahkan seperlima dari harga barang-barang tersebut. Lalu, dia harus memberikannya kepada pemilik barang-barang itu pada hari dia mempersembahkan persembahan penebus salahnya.","atau barang apa pun yang mengenainya ia bersumpah dusta. Ia harus membayar ganti rugi penuh dengan menambah seperlima dari nilainya. Pada hari ia mempersembahkan kurban penebus kesalahannya, ia harus menyerahkan barang itu kepada pemiliknya,",
Imamat,6,6,Imamat 6:6,وَيَأْتِي إِلَى ٱلرَّبِّ بِذَبِيحَةٍ لِإِثْمِهِ: كَبْشًا صَحِيحًا مِنَ ٱلْغَنَمِ بِتَقْوِيمِكَ، ذَبِيحَةَ إِثْمٍ إِلَى ٱلْكَاهِنِ.,"Dia harus membawa persembahan penebus salahnya bagi TUHAN kepada imam, yaitu seekor domba jantan yang tidak bercacat dari kawanannya, atau yang nilainya setara sebagai persembahan penebus salah.",dan sebagai kurban penebus kesalahannya ia harus membawa kepada ALLAH seekor domba jantan tak bercacat dari kawanan kambing domba yang sudah dinilai untuk menjadi kurban penebus kesalahan dengan menyerahkannya kepada imam.,
Imamat,6,7,Imamat 6:7,فَيُكَفِّرُ عَنْهُ ٱلْكَاهِنُ أَمَامَ ٱلرَّبِّ، فَيُصْفَحُ عَنْهُ فِي ٱلشَّيْءِ مِنْ كُلِّ مَا فَعَلَهُ مُذْنِبًا بِهِ».,Imam harus mengadakan pendamaian bagi orang itu di hadapan TUHAN sehingga orang itu akan diampuni kesalahannya atas pelanggaran apa pun yang telah dia perbuat.”,"Imam harus mengadakan pendamaian bagi orang itu di hadirat ALLAH, dan orang itu akan diampuni sehubungan dengan apa pun yang dilakukannya sehingga ia bersalah.”",
Imamat,6,8,Imamat 6:8,وَكَلَّمَ ٱلرَّبُّ مُوسَى قَائِلًا:,"TUHAN berfirman kepada Musa, firman-Nya,","ALLAH berfirman kepada Musa,",
Imamat,6,9,Imamat 6:9,«أَوْصِ هَارُونَ وَبَنِيهِ قَائِلًا: هَذِهِ شَرِيعَةُ ٱلْمُحْرَقَةِ: هِيَ ٱلْمُحْرَقَةُ تَكُونُ عَلَى ٱلْمَوْقِدَةِ فَوْقَ ٱلْمَذْبَحِ كُلَّ ٱللَّيْلِ حَتَّى ٱلصَّبَاحِ، وَنَارُ ٱلْمَذْبَحِ تَتَّقِدُ عَلَيْهِ.,"“Perintahkanlah ini kepada Harun dan anak-anaknya, ‘Inilah hukum tentang persembahan bakaran: persembahan bakaran harus tetap ada di atas perapian mazbah sepanjang malam sampai pagi dan api mazbah harus dijaga tetap menyala.","“Perintahkanlah kepada Harun serta anak-anaknya demikian, ‘Inilah hukum tentang kurban bakaran. Kurban bakaran itu harus berada pada perapian di atas mazbah sepanjang malam sampai pagi hari. Selain itu, api mazbah itu pun harus terus menyala.",
Imamat,6,10,Imamat 6:10,ثُمَّ يَلْبَسُ ٱلْكَاهِنُ ثَوْبَهُ مِنْ كَتَّانٍ، وَيَلْبَسُ سَرَاوِيلَ مِنْ كَتَّانٍ عَلَى جَسَدِهِ، وَيَرْفَعُ ٱلرَّمَادَ ٱلَّذِي صَيَّرَتِ ٱلنَّارُ ٱلْمُحْرَقَةَ إِيَّاهُ عَلَى ٱلْمَذْبَحِ، وَيَضَعُهُ بِجَانِبِ ٱلْمَذْبَحِ.,"Imam harus mengenakan pakaian linennya dan mengenakan celana linen pada tubuhnya. Lalu, dia harus mengangkat abu persembahan bakaran yang telah dilahap oleh api di mazbah dan dia harus menaruhnya di samping mazbah.","Imam harus mengenakan pakaian lenannya, dan harus mengenakan celana lenan untuk menutupi auratnya. Ia harus mengangkat abu kurban bakaran yang telah dilalap api di atas mazbah, dan harus menaruhnya di sisi mazbah.",
Imamat,6,11,Imamat 6:11,ثُمَّ يَخْلَعُ ثِيَابَهُ وَيَلْبَسُ ثِيَابًا أُخْرَى، وَيُخْرِجُ ٱلرَّمَادَ إِلَى خَارِجِ ٱلْمَحَلَّةِ، إِلَى مَكَانٍ طَاهِرٍ.,"Kemudian, dia harus menanggalkan pakaiannya dan mengenakan pakaian lain, lalu membawa abu itu ke luar perkemahan, ke suatu tempat yang tahir.","Kemudian, ia harus menanggalkan pakaiannya, mengenakan pakaian lain, lalu membawa abu itu ke luar perkemahan, ke suatu tempat yang suci.",
Imamat,6,12,Imamat 6:12,وَٱلنَّارُ عَلَى ٱلْمَذْبَحِ تَتَّقِدُ عَلَيْهِ. لَا تَطْفَأُ. وَيُشْعِلُ عَلَيْهَا ٱلْكَاهِنُ حَطَبًا كُلَّ صَبَاحٍ، وَيُرَتِّبُ عَلَيْهَا ٱلْمُحْرَقَةَ، وَيُوقِدُ عَلَيْهَا شَحْمَ ذَبَائِحِ ٱلسَّلَامَةِ.,"Api yang di atas mazbah harus tetap menyala, tidak boleh padam. Setiap pagi, imam harus membakar kayu di atas mazbah dan meletakkan persembahan bakaran di atasnya. Dia harus membakar lemak kurban itu sebagai kurban pendamaian.","Api di atas mazbah itu harus terus menyala, tidak boleh padam. Tiap-tiap pagi imam harus menambahkan kayu bakar, mengatur kurban bakaran di atasnya, dan membakar lemak kurban perdamaian di situ.",
Imamat,6,13,Imamat 6:13,نَارٌ دَائِمَةٌ تَتَّقِدُ عَلَى ٱلْمَذْبَحِ. لَا تَطْفَأُ.,"Api itu harus terus-menerus menyala di atas mazbah, tidak boleh padam.’”","Api itu harus senantiasa menyala di atas mazbah, tidak boleh padam.",
Imamat,6,14,Imamat 6:14,«وَهَذِهِ شَرِيعَةُ ٱلتَّقْدِمَةِ: يُقَدِّمُهَا بَنُو هَارُونَ أَمَامَ ٱلرَّبِّ إِلَى قُدَّامِ ٱلْمَذْبَحِ،,“Inilah hukum tentang persembahan sajian: anak-anak Harun harus mempersembahkannya kepada TUHAN di depan mazbah.,"Inilah hukum tentang persembahan bahan makanan. Anak-anak Harun harus membawanya ke hadirat ALLAH, ke depan mazbah.",
Imamat,6,15,Imamat 6:15,وَيَأْخُذُ مِنْهَا بِقَبْضَتِهِ بَعْضَ دَقِيقِ ٱلتَّقْدِمَةِ وَزَيْتِهَا وَكُلَّ ٱللُّبَانِ ٱلَّذِي عَلَى ٱلتَّقْدِمَةِ، وَيُوقِدُ عَلَى ٱلْمَذْبَحِ رَائِحَةَ سَرُورٍ تَذْكَارَهَا لِلرَّبِّ.,"Dia harus mengambil segenggam tepung halus dari persembahan sajian itu, bersama minyak dan semua kemenyan yang terdapat pada persembahan sajian. Dia harus membakarnya di atas mazbah, suatu bau harum yang menyenangkan, sebagai persembahan peringatan bagi TUHAN,","Kemudian, imam harus mengambil dari persembahan bahan makanan itu segenggam tepung terbaik, minyak, dan seluruh kemenyan di atasnya. Semua itu harus dibakar di atas mazbah sebagai bagian pengingat yang harum aromanya di hadirat ALLAH.",
Imamat,6,16,Imamat 6:16,وَٱلْبَاقِي مِنْهَا يَأْكُلُهُ هَارُونُ وَبَنُوهُ. فَطِيرًا يُؤْكَلُ فِي مَكَانٍ مُقَدَّسٍ. فِي دَارِ خَيْمَةِ ٱلِٱجْتِمَاعِ يَأْكُلُونَهُ.,yang tersisa dari itu harus dimakan oleh Harun dan anak-anaknya dan harus dimakan sebagai roti tidak beragi di tempat kudus. Mereka harus memakannya di pelataran tenda pertemuan.,"Selebihnya harus dimakan tanpa ragi oleh Harun dan anak-anaknya di tempat yang suci, yaitu di pelataran Kemah Hadirat Allah.",
Imamat,6,17,Imamat 6:17,لَا يُخْبَزُ خَمِيرًا. قَدْ جَعَلْتُهُ نَصِيبَهُمْ مِنْ وَقَائِدِي. إِنَّهَا قُدْسُ أَقْدَاسٍ كَذَبِيحَةِ ٱلْخَطِيَّةِ وَذَبِيحَةِ ٱلْإِثْمِ.,"Itu tidak boleh dipanggang dengan ragi. Aku telah memberikannya sebagai bagian mereka dari persembahan dengan api milik-Ku. Itu adalah yang mahakudus, sama seperti persembahan penghapus dosa dan persembahan penebus salah.","Bagian itu tidak boleh dibakar dengan ragi. Dari persembahan yang dibakar bagi-Ku, bagian itulah yang Kuberikan sebagai bagian mereka, dan bagian itu adalah bagian yang teramat suci, sama seperti kurban penghapus dosa dan kurban penebus kesalahan.",
Imamat,6,18,Imamat 6:18,كُلُّ ذَكَرٍ مِنْ بَنِي هَارُونَ يَأْكُلُ مِنْهَا. فَرِيضَةً دَهْرِيَّةً فِي أَجْيَالِكُمْ مِنْ وَقَائِدِ ٱلرَّبِّ. كُلُّ مَنْ مَسَّهَا يَتَقَدَّسُ».,"Setiap laki-laki dari keturunan Harun boleh memakannya. Itulah ketetapan untuk selama-lamanya dari generasi ke generasi, yaitu dari persembahan dengan api untuk TUHAN. Semua yang menyentuhnya akan menjadi kudus.”","Semua laki-laki di antara keturunan Harun berhak memakannya. Dari persembahan yang dibakar bagi ALLAH, bagian itu adalah bagian yang ditetapkan untuk seterusnya bagi kamu turun-temurun. Apa pun yang menyentuh semua itu menjadi suci.’”",
Imamat,6,19,Imamat 6:19,وكَلَّمَ ٱلرَّبُّ مُوسَى قَائِلًا:,"TUHAN berfirman kepada Musa, firman-Nya,","ALLAH berfirman kepada Musa,",
Imamat,6,20,Imamat 6:20,«هَذَا قُرْبَانُ هَارُونَ وَبَنِيهِ ٱلَّذِي يُقَرِّبُونَهُ لِلرَّبِّ يَوْمَ مَسْحَتِهِ: عُشْرُ ٱلْإِيفَةِ مِنْ دَقِيقٍ تَقْدِمَةً دَائِمَةً، نِصْفُهَا صَبَاحًا، وَنِصْفُهَا مَسَاءً.,"“Inilah persembahan Harun dan anak-anaknya yang harus dipersembahkan kepada TUHAN pada hari ketika dia diurapi: sepersepuluh efa tepung halus sebagai persembahan sajian yang tetap, setengah pada pagi hari dan setengahnya lagi pada sore hari.","“Inilah persembahan yang harus diserahkan oleh Harun dan anak-anaknya kepada ALLAH pada hari mereka diminyaki: sepersepuluh efa tepung terbaik sebagai persembahan bahan makanan yang tetap, separuhnya pada pagi hari dan separuhnya pada petang hari.",
Imamat,6,21,Imamat 6:21,عَلَى صَاجٍ تُعْمَلُ بِزَيْتٍ، مَرْبُوكَةً تَأْتِي بِهَا. ثَرَائِدَ تَقْدِمَةٍ، فُتَاتًا تُقَرِّبُهَا رَائِحَةَ سَرُورٍ لِلرَّبِّ.,"Tepung itu harus diolah dengan minyak di atas pemanggang. Setelah tercampur dengan baik, kamu harus membawanya masuk. Lalu, kamu harus mempersembahkan persembahan sajian berupa potongan-potongan yang sudah dibakar itu sebagai bau harum yang menyenangkan bagi TUHAN.","Semua itu harus diolah dengan minyak di atas panggangan. Setelah teraduk baik, bawalah masuk dan persembahkanlah sebagai persembahan bahan makanan berupa potongan-potongan terpanggang yang harum aromanya di hadirat ALLAH.",
Imamat,6,22,Imamat 6:22,وَٱلْكَاهِنُ ٱلْمَمْسُوحُ عِوَضًا عَنْهُ مِنْ بَنِيهِ يَعْمَلُهَا فَرِيضَةً دَهْرِيَّةً لِلرَّبِّ. تُوقَدُ بِكَمَالِهَا.,"Yang harus melakukannya adalah imam dari antara anak-anak Harun yang telah diurapi untuk menggantikannya. Ini adalah ketetapan yang berlaku selama-lamanya untuk TUHAN, dan itu harus dibakar seluruhnya.",Imam dari antara anak-anaknya yang diminyaki menggantikan dia harus mengolahnya. Itulah suatu ketetapan yang berlaku untuk seterusnya. Seluruhnya harus dibakar bagi ALLAH.,
Imamat,6,23,Imamat 6:23,وَكُلُّ تَقْدِمَةِ كَاهِنٍ تُحْرَقُ بِكَمَالِهَا. لَا تُؤْكَلُ».,"Jadi, setiap kurban sajian dari imam harus dibakar seluruhnya, tidak boleh dimakan.”","Setiap persembahan bahan makanan dari imam harus dibakar seluruhnya, tidak boleh dimakan.”",
Imamat,6,24,Imamat 6:24,وَكَلَّمَ ٱلرَّبُّ مُوسَى قَائِلًا:,"TUHAN berfirman kepada Musa, firman-Nya,","ALLAH berfirman kepada Musa,",
Imamat,6,25,Imamat 6:25,«كَلِّمْ هَارُونَ وَبَنِيهِ قَائِلًا: هَذِهِ شَرِيعَةُ ذَبِيحَةِ ٱلْخَطِيَّةِ: فِي ٱلْمَكَانِ ٱلَّذِي تُذْبَحُ فِيهِ ٱلْمُحْرَقَةُ، تُذْبَحُ ذَبِيحَةُ ٱلْخَطِيَّةِ أَمَامَ ٱلرَّبِّ. إِنَّهَا قُدْسُ أَقْدَاسٍ.,"“Berbicaralah kepada Harun dan anak-anaknya, katakanlah: ‘Inilah hukum tentang persembahan penghapus dosa: di tempat persembahan bakaran disembelih, di situlah persembahan penghapus dosa harus disembelih di hadapan TUHAN. Ini adalah yang mahakudus.","“Katakanlah kepada Harun dan anak-anaknya, ‘Inilah hukum tentang kurban penghapus dosa. Di tempat kurban bakaran disembelih, di situ juga kurban penghapus dosa harus disembelih di hadirat ALLAH. Itulah persembahan teramat suci.",
Imamat,6,26,Imamat 6:26,ٱلْكَاهِنُ ٱلَّذِي يَعْمَلُهَا لِلْخَطِيَّةِ يَأْكُلُهَا. فِي مَكَانٍ مُقَدَّسٍ تُؤْكَلُ فِي دَارِ خَيْمَةِ ٱلِٱجْتِمَاعِ.,"Imam yang mempersembahkan persembahan penghapus dosa itu harus memakannya. Dia harus memakannya di tempat kudus, yaitu di pelataran tenda pertemuan.","Imam yang mempersembahkan kurban penghapus dosa itu harus memakannya di tempat yang suci, yaitu di pelataran Kemah Hadirat Allah.",
Imamat,6,27,Imamat 6:27,كُلُّ مَنْ مَسَّ لَحْمَهَا يَتَقَدَّسُ. وَإِذَا ٱنْتَثَرَ مِنْ دَمِهَا عَلَى ثَوْبٍ تَغْسِلُ مَا ٱنْتَثَرَ عَلَيْهِ فِي مَكَانٍ مُقَدَّسٍ.,"Segala sesuatu yang menyentuh daging itu akan menjadi suci, dan jika ada darahnya yang terpercik pada pakaian, kamu harus mencuci bagian yang terpercik itu di tempat kudus.","Apa pun yang menyentuh daging kurban itu menjadi suci, dan kalau sebagian darahnya terpercik pada pakaian, maka engkau harus mencuci pakaian yang tepercik itu di tempat yang suci.",
Imamat,6,28,Imamat 6:28,وَأَمَّا إِنَاءُ ٱلْخَزَفِ ٱلَّذِي تُطْبَخُ فِيهِ فَيُكْسَرُ. وَإِنْ طُبِخَتْ فِي إِنَاءِ نُحَاسٍ، يُجْلَى وَيُشْطَفُ بِمَاءٍ.,"Lalu, belanga tanah yang dipakai untuk merebusnya harus dipecahkan. Namun, jika daging itu direbus dalam bejana perunggu, belanga itu harus digosok dan dicuci dengan air.","Belanga tanah tempat daging itu direbus harus dipecahkan. Jika daging itu direbus dalam belanga tembaga, maka belanga itu harus digosok dan dicuci dengan air.",
Imamat,6,29,Imamat 6:29,كُلُّ ذَكَرٍ مِنَ ٱلْكَهَنَةِ يَأْكُلُ مِنْهَا. إِنَّهَا قُدْسُ أَقْدَاسٍ.,Setiap laki-laki dalam keluarga imam boleh memakannya. Itu adalah yang mahakudus.,Semua laki-laki di antara para imam berhak memakannya. Itulah persembahan teramat suci.,
Imamat,6,30,Imamat 6:30,وَكُلُّ ذَبِيحَةِ خَطِيَّةٍ يُدْخَلُ مِنْ دَمِهَا إِلَى خَيْمَةِ ٱلِٱجْتِمَاعِ لِلتَّكْفِيرِ فِي ٱلْقُدْسِ، لَا تُؤْكَلُ. تُحْرَقُ بِنَارٍ.,"Akan tetapi, persembahan penghapus dosa, yang darahnya dibawa masuk ke tenda pertemuan untuk mengadakan pendamaian di tempat kudus, tidak boleh dimakan, melainkan harus dibakar dengan api.’”","Akan tetapi, setiap kurban penghapus dosa yang sebagian darahnya dibawa masuk ke dalam Kemah Hadirat Allah demi pendamaian di Ruang Suci, tidak boleh dimakan. Kurban itu harus dibakar habis.",
Imamat,7,1,Imamat 7:1,«وَهَذِهِ شَرِيعَةُ ذَبِيحَةِ ٱلْإِثْمِ: إِنَّهَا قُدْسُ أَقْدَاسٍ.,"“Inilah hukum tentang persembahan penebus salah, yang adalah mahakudus.","Inilah hukum tentang kurban penebus kesalahan, kurban yang teramat suci.",
Imamat,7,2,Imamat 7:2,فِي ٱلْمَكَانِ ٱلَّذِي يَذْبَحُونَ فِيهِ ٱلْمُحْرَقَةَ، يَذْبَحُونَ ذَبِيحَةَ ٱلْإِثْمِ، وَيَرُشُّ دَمَهَا عَلَى ٱلْمَذْبَحِ مُسْتَدِيرًا،,"Di tempat mereka menyembelih persembahan bakaran, di situlah mereka harus menyembelih persembahan penebus salah, dan darahnya harus dipercikkan di sekeliling mazbah.","Di tempat kurban bakaran disembelih, di situ jugalah kurban penebus kesalahan harus disembelih. Darahnya harus dipercikkan ke sekeliling mazbah, yaitu tempat pembakaran kurban.",
Imamat,7,3,Imamat 7:3,وَيُقَرِّبُ مِنْهَا كُلَّ شَحْمِهَا: ٱلْأَلْيَةَ، وَٱلشَّحْمَ ٱلَّذِي يُغَشِّي ٱلْأَحْشَاءَ،,"Dia harus mempersembahkan semua lemaknya, yaitu lemak ekor dan lemak yang menutupi isi perutnya,","Sedangkan semua lemaknya harus dipersembahkan, yaitu ekornya yang gemuk, lemak yang menutupi isi perut,",
Imamat,7,4,Imamat 7:4,وَٱلْكُلْيَتَيْنِ وَٱلشَّحْمَ ٱلَّذِي عَلَيْهِمَا، ٱلَّذِي عَلَى ٱلْخَاصِرَتَيْنِ، وَزِيَادَةَ ٱلْكَبِدِ مَعَ ٱلْكُلْيَتَيْنِ يَنْزِعُهَا.,"lalu kedua ginjal dengan lemaknya, yang terletak di pinggang, dan umbai pada hati harus dia pisahkan bersama dengan ginjal itu.","kedua buah pinggang dengan lemak yang melekat padanya di pinggang bagian dalam, serta umbai hati yang harus dipisahkan dengan buah pinggang itu.",
Imamat,7,5,Imamat 7:5,وَيُوقِدُهُنَّ ٱلْكَاهِنُ عَلَى ٱلْمَذْبَحِ وَقُودًا لِلرَّبِّ. إِنَّهَا ذَبِيحَةُ إِثْمٍ.,"Imam harus membakarnya di atas mazbah sebagai persembahan dengan api bagi TUHAN, itulah persembahan penebus salah.",Imam harus membakar semua itu di atas mazbah sebagai kurban yang dibakar bagi ALLAH. Itulah kurban penebus kesalahan.,
Imamat,7,6,Imamat 7:6,كُلُّ ذَكَرٍ مِنَ ٱلْكَهَنَةِ يَأْكُلُ مِنْهَا. فِي مَكَانٍ مُقَدَّسٍ تُؤْكَلُ. إِنَّهَا قُدْسُ أَقْدَاسٍ.,"Setiap laki-laki di antara para imam boleh memakannya dan itu harus dimakan di tempat kudus, ini adalah yang mahakudus.","Semua laki-laki di antara para imam berhak memakannya, tetapi mereka harus memakannya di tempat yang suci. Itulah kurban teramat suci.",
Imamat,7,7,Imamat 7:7,ذَبِيحَةُ ٱلْإِثْمِ كَذَبِيحَةِ ٱلْخَطِيَّةِ، لَهُمَا شَرِيعَةٌ وَاحِدَةٌ. الْكَاهِنُ ٱلَّذِي يُكَفِّرُ بِهَا تَكُونُ لَهُ.,"Persembahan penebus salah sama seperti persembahan penghapus dosa, yaitu satu hukum untuk keduanya: imam yang mengadakan pendamaian dengan persembahan itu harus mendapatkannya.","Hukum yang sama berlaku bagi kurban penghapus dosa dan juga kurban penebus kesalahan, yaitu bahwa imam yang mendapat kurban itu adalah imam yang mengadakan pendamaian dengan kurban itu.",
Imamat,7,8,Imamat 7:8,وَٱلْكَاهِنُ ٱلَّذِي يُقَرِّبُ مُحْرَقَةَ إِنْسَانٍ فَجِلْدُ ٱلْمُحْرَقَةِ ٱلَّتِي يُقَرِّبُهَا يَكُونُ لَهُ.,Imam yang mempersembahkan persembahan bakaran seseorang harus memperoleh kulit dari persembahan bakaran yang dia persembahkan itu bagi dirinya.,Imam yang mempersembahkan kurban bakaran seseorang berhak mendapat kulit kurban bakaran yang dipersembahkannya.,
Imamat,7,9,Imamat 7:9,وَكُلُّ تَقْدِمَةٍ خُبِزَتْ فِي ٱلتَّنُّورِ، وَكُلُّ مَا عُمِلَ فِي طَاجِنٍ أَوْ عَلَى صَاجٍ يَكُونُ لِلْكَاهِنِ ٱلَّذِي يُقَرِّبُهُ.,"Semua persembahan sajian yang dipanggang di atas tungku, dan semua yang diolah di atas wajan, dan di atas pemanggang harus menjadi milik imam yang mempersembahkannya.","Setiap persembahan bahan makanan yang dibakar dalam tempat pembakaran roti, dan semua yang diolah dalam panci serta di atas panggangan, menjadi bagian imam yang mempersembahkannya.",
Imamat,7,10,Imamat 7:10,وَكُلُّ تَقْدِمَةٍ مَلْتُوتَةٍ بِزَيْتٍ أَوْ نَاشِفَةٍ تَكُونُ لِجَمِيعِ بَنِي هَارُونَ، كُلِّ إِنْسَانٍ كَأَخِيهِ.,"Semua persembahan sajian yang dicampur dengan minyak maupun yang kering harus menjadi milik anak-anak Harun, masing-masing mendapat bagian yang sama.”","Setiap persembahan bahan makanan yang dicampur dengan minyak atau pun yang kering menjadi bagian semua anak Harun, masing-masing sama banyaknya.",
Imamat,7,11,Imamat 7:11,«وَهَذِهِ شَرِيعَةُ ذَبِيحَةِ ٱلسَّلَامَةِ. ٱلَّذِي يُقَرِّبُهَا لِلرَّبِّ:,“Inilah hukum tentang persembahan pendamaian yang harus seseorang persembahkan kepada TUHAN:,Inilah hukum tentang kurban perdamaian yang patut dipersembahkan seseorang kepada ALLAH.,
Imamat,7,12,Imamat 7:12,إِنْ قَرَّبَهَا لِأَجْلِ ٱلشُّكْرِ، يُقَرِّبُ عَلَى ذَبِيحَةِ ٱلشُّكْرِ أَقْرَاصَ فَطِيرٍ مَلْتُوتَةً بِزَيْتٍ، وَرِقَاقَ فَطِيرٍ مَدْهُونَةً بِزَيْتٍ، وَدَقِيقًا مَرْبُوكًا أَقْرَاصًا مَلْتُوتَةً بِزَيْتٍ،,"jika dia mempersembahkannya sebagai ucapan syukur, bersama persembahan ucapan syukur itu dia harus mempersembahkan roti bundar tidak beragi yang diolah dengan minyak, roti tipis yang diolesi minyak, dan roti yang terbuat dari tepung halus yang diolah dengan minyak.","Jika ia mempersembahkan kurban itu sebagai ungkapan syukur, maka bersamaan dengan kurban syukur itu ia harus mempersembahkan pula kue tak beragi yang dicampur dengan minyak, kue tipis tak beragi yang diolesi minyak, serta kue dari tepung terbaik yang diadon dan dicampur dengan minyak.",
Imamat,7,13,Imamat 7:13,مَعَ أَقْرَاصِ خُبْزٍ خَمِيرٍ يُقَرِّبُ قُرْبَانَهُ عَلَى ذَبِيحَةِ شُكْرِ سَلَامَتِهِ.,"Bersama kurban dari persembahan pendamaian untuk ucapan syukurnya, dia harus mempersembahkan persembahannya dengan roti yang beragi.","Selain itu, bersamaan dengan kurban syukur yang akan dijadikan kurban perdamaiannya itu ia harus pula mempersembahkan kue dari roti yang beragi.",
Imamat,7,14,Imamat 7:14,وَيُقَرِّبُ مِنْهُ وَاحِدًا مِنْ كُلِّ قُرْبَانٍ رَفِيعَةً لِلرَّبِّ، يَكُونُ لِلْكَاهِنِ ٱلَّذِي يَرُشُّ دَمَ ذَبِيحَةِ ٱلسَّلَامَةِ.,Dia harus mengambil sepotong roti dari setiap persembahan itu sebagai pemberian kepada TUHAN. Itu harus menjadi milik imam yang memercikkan darah persembahan pendamaian.,"Selanjutnya, dari setiap jenis persembahan itu, ia harus mempersembahkan sebuah roti sebagai persembahan khusus kepada ALLAH. Persembahan itu menjadi bagian imam yang memercikkan darah kurban perdamaian.",
Imamat,7,15,Imamat 7:15,وَلَحْمُ ذَبِيحَةِ شُكْرِ سَلَامَتِهِ يُؤْكَلُ يَوْمَ قُرْبَانِهِ. لَا يُبْقِي مِنْهُ شَيْئًا إِلَى ٱلصَّبَاحِ.,Daging dari persembahan pendamaian untuk ucapan syukurnya itu harus dimakan pada hari yang sama ketika itu dipersembahkan. Dia tidak boleh menyisakan sedikit pun sampai pagi.,Daging kurban syukur yang dijadikan kurban perdamaiannya itu harus dimakan pada hari kurban itu dipersembahkan. Jangan ada sisa yang tertinggal sampai pagi hari.,
Imamat,7,16,Imamat 7:16,وَإِنْ كَانَتْ ذَبِيحَةُ قُرْبَانِهِ نَذْرًا أَوْ نَافِلَةً، فَفِي يَوْمِ تَقْرِيبِهِ ذَبِيحَتَهُ تُؤْكَلُ. وَفِي ٱلْغَدِ يُؤْكَلُ مَا فَضَلَ مِنْهَا.,"Akan tetapi, jika persembahannya merupakan suatu nazar atau persembahan sukarela, itu harus dimakan pada hari dia mempersembahkan kurbannya, dan yang masih tersisa harus dimakan pada keesokan harinya.","Jika kurban sembelihan yang dipersembahkannya itu berupa kurban nazar atau kurban sukarela, maka kurban tersebut harus dimakan pada hari ia mempersembahkannya, dan apa yang tersisa masih boleh dimakan keesokan harinya.",
Imamat,7,17,Imamat 7:17,وَأَمَّا ٱلْفَاضِلُ مِنْ لَحْمِ ٱلذَّبِيحَةِ فِي ٱلْيَوْمِ ٱلثَّالِثِ فَيُحْرَقُ بِٱلنَّارِ.,"Namun, pada hari yang ketiga, yang tersisa dari daging kurban itu harus dibakar dengan api.","Namun, apa yang tersisa dari daging kurban sembelihan itu hingga hari ketiga haruslah dibakar habis.",
